guide,gene,betahat_d0,betahat_d1,betahat_d2,betahat_d3,se_d0,se_d1,se_d2,se_d3,postmean_d0,postsd_d0,lfsr_d0,postmean_d1,postsd_d1,lfsr_d1,postmean_d2,postsd_d2,lfsr_d2,postmean_d3,postsd_d3,lfsr_d3,lfsr_min,best_day
g227,Gene27,0.21557073,0.2214921,0.23640959,0.17213954,0.019651325,0.026234232,0.034309436,0.042663824,0.220986021891906,0.0252022038815954,4.66910575631622e-15,0.221286372641068,0.0287109972855505,6.42113695285871e-10,0.224455040530153,0.0322433767437111,2.57497011321914e-07,0.200060857918192,0.0556142110786453,0.00118819748617065,4.66910575631622e-15,0
g228,Gene28,-0.0035421704,0.0006657882,0.018282315,0.022787899,0.020539928,0.027203059,0.03524776,0.04175426,-0.023401914035892,0.0182478027573588,0.101477670340997,-0.0231409395785141,0.0198771149388733,0.111102524731839,-0.0210034761905988,0.0235324332420923,0.140176376158137,-0.0207620692168184,0.0252096979029946,0.141119371443897,0.101477670340997,0
g229,Gene29,0.07481491,0.061760064,0.08465234,0.047254495,0.018978918,0.025980033,0.032753244,0.03989794,0.0768791288680451,0.0197520014799242,0.000356700375693085,0.0707451601585617,0.026952392169332,0.0145503338109216,0.0778157071844871,0.0262101978346236,0.00986776680260693,0.0638613827508796,0.0379379353266605,0.0833609752384374,0.000356700375693085,0
g23,Gene23,-0.78386205,-0.32705295,-0.18177961,-0.2325577,0.022233171,0.03113414,0.038552985,0.046259344,-0.781999783411533,0.0330002370035399,0,-0.324847876106646,0.0462049546792966,9.68114477473137e-13,-0.179273089760192,0.0571901531979928,0.000863706701456191,-0.229521454978698,0.0685906116651157,0.000411001420180135,0,0
g230,Gene30,-0.1406026,-0.13469468,-0.10840548,-0.1418584,0.019312076,0.029318485,0.037319914,0.043548938,-0.14541113079286,0.0186642601503806,2.93308044518881e-09,-0.143096861246961,0.024055569582057,6.11855483847457e-05,-0.13850424294839,0.03350648402671,0.00408181017242915,-0.14217021191093,0.0285645712252155,0.00191636554753782,2.93308044518881e-09,0
g231,Gene31,-0.24759932,-0.23422284,-0.2303792,-0.21156195,0.01920475,0.02731096,0.03609251,0.04450046,-0.266774134769265,0.014281625878928,1.11022302462516e-16,-0.266702478687424,0.0145858373420437,3.85536047531332e-12,-0.266664871949533,0.0148556203223188,1.50775876228693e-08,-0.266578452674028,0.0154142983857439,1.94026653765889e-06,1.11022302462516e-16,0
g232,Gene32,0.07992628,0.07068735,0.12683979,0.5350028,0.020076105,0.027040426,0.034016363,0.04369616,0.0624286277350419,0.0370998052629558,0.138723291455109,0.0520103096513933,0.0428350551040936,0.191943494542041,0.0982408378348593,0.0609665882507805,0.142841993127523,0.499143252516057,0.075406455191822,7.76405572731986e-16,7.76405572731986e-16,3
g233,Gene33,0.18541998,0.20763263,0.17381208,0.12920167,0.019083764,0.026833188,0.035123013,0.042523883,0.182583020938991,0.0280582793026654,2.52064652537724e-12,0.197259646253605,0.0334431852038771,1.14895942656613e-08,0.166468207453235,0.0468526322156131,0.000120617650312122,0.129015977506465,0.0617818108811527,0.0112858014586132,2.52064652537724e-12,0
g234,Gene34,-0.11310309,-0.12181296,-0.56718475,-0.10627277,0.019975515,0.026806189,0.034874175,0.043302868,-0.106378539205871,0.0300460524007161,0.000168094050195244,-0.112793523267818,0.0403044544397294,0.0023789641141494,-0.55473520982807,0.0524790971383742,1.11022302462516e-16,-0.091614452658075,0.0650634222239365,0.0794190455989754,1.11022302462516e-16,2
g235,Gene35,0.19149718,0.19064099,0.18983647,0.17692325,0.018465491,0.025950775,0.03372829,0.042876545,0.198053746118275,0.0138472380898357,5.90923221101317e-16,0.197999518721028,0.0140804643531954,4.36542791487955e-10,0.19794633727132,0.0143748043600044,2.47813731494419e-07,0.197823028941599,0.0150167051582121,1.74536773812181e-05,5.90923221101317e-16,0
g236,Gene36,0.2138773,0.24612005,0.19241227,-0.039854664,0.018426016,0.025538983,0.033532508,0.04312495,0.216512356813006,0.027214982795034,1.05491764281493e-15,0.249542308641127,0.0376516492878856,1.94708232419049e-11,0.197167309058715,0.0494404901616501,3.46779677103533e-05,-0.0314568119900042,0.0637954762856932,0.311788563376543,1.05491764281493e-15,0
g237,Gene37,0.5987344,0.9017755,0.5415036,0.5228127,0.020330623,0.029347222,0.03793795,0.044857472,0.592454605868493,0.0301832958647939,1.76356319100141e-86,0.892262558613514,0.0435503216445164,5.0347263690434e-94,0.529788042202713,0.0562745457012153,2.30007249741659e-21,0.509045025737186,0.066502705827092,9.41406907979132e-15,5.0347263690434e-94,1
g238,Gene38,-0.108333215,-0.1416098,-0.18229762,-0.13589326,0.018579723,0.026314184,0.032825224,0.041867215,-0.0815853239901711,0.0226398274461232,0.000497190135874459,-0.102496597804978,0.031904056392316,0.000696991046983286,-0.130597126024268,0.0398710651973037,0.00059483566759222,-0.0774954935253455,0.0479232250644999,0.0445918450210774,0.000497190135874459,0
g239,Gene39,-0.0032928318,0.047690436,0.066595815,0.038461782,0.018787792,0.026920944,0.035967607,0.044089176,-0.017979001549983,0.0198303951256749,0.179371243092816,0.023721022137176,0.0282995042518463,0.198488749410612,0.0328190142556418,0.0367728245596833,0.183599130835999,0.00298721667817064,0.043003551599679,0.47831305645815,0.179371243092816,0
g24,Gene24,0.122268,0.10850189,0.16937709,0.15370478,0.019518236,0.027316585,0.03553187,0.042589117,0.0893511400958448,0.0221221294491582,1.19204421321559e-05,0.0674259227250942,0.0308691483956292,0.0133803444916114,0.104863742122184,0.039032515848343,0.00190931106664297,0.0836381012603545,0.0443175538280082,0.0266647920328106,1.19204421321559e-05,0
g240,Gene40,0.32367423,0.31124154,0.29379672,0.3292946,0.019650573,0.027350103,0.035104726,0.04278433,0.327167176254368,0.0154354862881444,4.81374735922607e-31,0.326939214347636,0.0161470262980077,1.15819005766159e-16,0.326651276649357,0.01736606924291,1.76229976961403e-10,0.326999138618596,0.016827310672223,2.25038497015899e-09,4.81374735922607e-31,0
g241,Gene41,0.25755727,0.3251368,0.34721333,0.32854265,0.01886971,0.026797025,0.035097387,0.042606823,0.236954044928357,0.0297625258606945,3.37743839771921e-20,0.294554012406841,0.0432917371517795,3.92067520158672e-16,0.307186270512667,0.0561270193312152,7.97558947139328e-11,0.280799320140656,0.0665559740174547,9.65227666475295e-07,3.37743839771921e-20,0
g242,Gene42,-0.2010828,-0.17637889,-0.18427339,-0.17637534,0.020102335,0.026926793,0.035652444,0.044956915,-0.211565847199335,0.0163894280881606,1.48769885299771e-14,-0.210685288909719,0.0190826169038674,3.41037221796015e-08,-0.21066032649746,0.0197351434014376,3.89904581687972e-06,-0.210224794718968,0.0218386406646354,0.000110745052050554,1.48769885299771e-14,0
g243,Gene43,0.14330836,0.104817934,0.16355434,0.11202219,0.018792624,0.02524789,0.032359652,0.040125374,0.125831245447572,0.0229161917643068,1.19710624374931e-08,0.0833267653505284,0.0303526539669481,0.00222279799437231,0.132060870124495,0.0387302963661782,0.00017575400431674,0.0792004251238434,0.0461691330299919,0.0385106079742516,1.19710624374931e-08,0
g244,Gene44,0.14452887,0.15186377,0.36911148,0.13999055,0.018929584,0.025576966,0.034303606,0.0401216,0.130218169069641,0.0270481703502079,2.95722172469045e-07,0.132557669880215,0.036445835820247,8.39938793440189e-05,0.341002794823354,0.0488820695975659,2.39197522161773e-13,0.109369102434471,0.0566461651469502,0.023914213272549,2.39197522161773e-13,2
g245,Gene45,0.19541937,0.21817225,0.19729094,0.20107685,0.01917683,0.026360666,0.03425773,0.04155797,0.194487892491498,0.0156915861932793,1.4540291092139e-14,0.194881438780949,0.0158243858134298,1.23616898741164e-10,0.193984510499526,0.0178526559921123,2.15982110226594e-06,0.193844132506024,0.0188574617697322,3.03369588728594e-05,1.4540291092139e-14,0
g246,Gene46,0.22732294,-0.50527024,0.24080168,0.29238257,0.019348457,0.03230199,0.04199372,0.049699754,0.224316368884254,0.0283575421470215,1.39012424445261e-15,-0.509419545800364,0.0473111254016686,1.11022302462516e-16,0.23405985365606,0.0614811229555553,6.89105587304186e-05,0.284095655149923,0.0727230223540781,4.57128906603212e-05,1.11022302462516e-16,1
g247,Gene47,0.12852438,0.538817,0.09828659,0.07509783,0.01904729,0.02872356,0.037675343,0.04525984,0.125998909109649,0.0282551982377877,3.6388278874501e-06,0.534478902396504,0.042595981919649,6.10506059155216e-37,0.0933617636934845,0.0558488486743995,0.0471717041294966,0.0693264973791924,0.0670366881836979,0.150629163456795,6.10506059155216e-37,1
g248,Gene48,-0.081569865,-0.10106275,-0.12006197,-0.08955916,0.018142207,0.025777217,0.032715168,0.04072164,-0.0653098687088237,0.0176680052747704,0.000946735134199628,-0.0710099760551147,0.0229655744201063,0.00254404365669048,-0.0763779497659406,0.028711256379614,0.00431474300464707,-0.0588220459566898,0.0333740723295035,0.0589504412249361,0.000946735134199628,0
g249,Gene49,0.3930688,0.15135963,0.09606153,0.08631121,0.019486815,0.02764817,0.035126533,0.04233403,0.394114954559426,0.0288191932718053,9.64880232308348e-43,0.153454577337841,0.0409422791675442,9.05058846261818e-05,0.099007306380208,0.0520019160294058,0.0286796607575596,0.0900540938521412,0.0625984988206988,0.0754229681170771,9.64880232308348e-43,0
