gene,n_guides,best_day,best_day_among_active,active_days,hit_anyday,max_abs_postmean,min_lfsr,min_lfsr_among_active,guide_min_lfsr_min,median_guide_lfsr_min,gene_postmean_d0,gene_postsd_d0,gene_lfsr_d0,gene_postmean_d1,gene_postsd_d1,gene_lfsr_d1,gene_postmean_d2,gene_postsd_d2,gene_lfsr_d2,gene_postmean_d3,gene_postsd_d3,gene_lfsr_d3
Gene82,6,3,,,False,0.08976185457697523,0.0,,1.0598624895610401e-19,4.244291687646677e-05,0.04120022154120035,0.006678073851914499,3.4258168524203825e-10,0.05983694090194,0.007341626937545677,2.220446049250313e-16,0.06402349001623187,0.0078318901638657,1.1102230246251565e-16,0.08976185457697523,0.00860855786158487,0.0
Gene83,6,0,,,False,0.08607411365725144,0.0,,0.0,3.714367912259862e-09,-0.08607411365725144,0.009650852364522977,0.0,-0.037180284707795705,0.013301702062758788,0.0025937625550590537,-0.014955366750415432,0.017465803176942653,0.1959254372331629,-0.05535123297593956,0.020522242767644538,0.0034969589577212856
Gene84,6,0,1.0,d1,True,0.4254364859444182,0.0,0.0,2.38792050614067e-60,6.137276931150862e-26,0.11415674936195572,0.011932997031757745,0.0,0.4254364859444182,0.01644799466126203,0.0,0.07443571365781922,0.021170584661362648,0.00021905290880175343,0.042068875485010676,0.027050417782270467,0.059948932805898636
Gene85,6,0,,,False,0.11635184841575484,0.0,,0.0,6.671514215202273e-20,0.11100951002487888,0.0068784983303247045,0.0,0.11635184841575484,0.007322427818672378,0.0,0.09194254457644552,0.008404120385254375,0.0,0.10680928062774514,0.008516443232276329,0.0
Gene86,6,0,,,False,0.07248310881862202,0.0,,0.0,1.1165805966027957e-08,0.06249639607304827,0.0068035626581911335,0.0,0.0683301708071247,0.007459256158973422,0.0,0.05375186801496612,0.008304590558928963,4.818168086728747e-11,0.07248310881862202,0.008417456991023116,0.0
Gene87,6,1,,,False,0.05950777321469284,8.210718609458212e-07,,5.40625322287269e-11,4.8630751191406517e-05,-0.019311638731973026,0.008612350023295804,0.012470371421211324,-0.05950777321469284,0.012415270200077475,8.210718609458212e-07,-0.02951705984975305,0.015260948118643081,0.026546953122651873,-0.012668660182617725,0.018260409250100362,0.24391089289221402
Gene88,6,0,3.0,d3,True,0.20117406747320865,0.0,0.0,9.39027612000919e-62,3.7490523960292963e-06,0.12162057653080452,0.00687038434875405,0.0,0.1691096176520072,0.007716585952657671,0.0,0.18231386970878885,0.007999142329767008,0.0,0.20117406747320865,0.008393585019843514,0.0
Gene89,6,1,,,False,0.09610181433184055,1.9984014443252818e-15,,1.21696228537089e-27,1.9742263725832157e-06,0.055441541032687586,0.008776057248379873,1.3303191881419707e-10,0.09610181433184055,0.012231247413782695,1.9984014443252818e-15,0.08240096493396903,0.015532682823185318,5.633485666844962e-08,0.05388908302276535,0.018349779399474964,0.0016582494783831114
Gene9,6,0,0.0,d0,True,0.24485821490980111,0.0,0.0,1.0543818045746e-58,4.870743855188859e-16,0.24485821490980111,0.011714594264462462,0.0,0.0665900251200495,0.017238387474573093,5.602632990875378e-05,-0.04229489748420693,0.022003575103969962,0.027291369055078563,0.06361333236957038,0.026435621572091336,0.008056431080979198
Gene90,6,0,,,False,0.06146683582581792,1.9019563701760944e-10,,0.0,1.221275675034051e-08,-0.06146683582581792,0.009816053231621664,1.9019563701760944e-10,0.002593906612259922,0.013732099721264922,0.42508808031736595,-0.040787547003155095,0.017647201168484533,0.010408816037751567,-0.037722872005228635,0.02078457319712748,0.03476612633082765
Gene91,6,0,,,False,0.10101481892609285,0.0,,1.24979875686142e-45,5.4788177084703314e-11,0.10101481892609285,0.006598105223768269,0.0,0.09086143044541396,0.007548515370305526,0.0,0.08284454898461467,0.007964784495703793,0.0,0.06356870686591343,0.008777986950120657,2.2132295995902496e-13
Gene92,6,2,2.0,d2,True,0.77098831955468,0.0,0.0,0.0,4.073798872230221e-55,0.07908522524629812,0.012311022641017536,6.639738758806857e-11,0.11392467876582424,0.016581725665789828,3.1989411120036948e-12,0.77098831955468,0.0226397103436564,0.0,0.09119439664768964,0.027428995957138026,0.0004424983783636316
Gene93,6,0,,,False,0.1486487702231988,0.0,,9.364141820230511e-35,1.9816616946965213e-06,0.08284935658378492,0.008007892569590978,0.0,0.1486487702231988,0.009687710303767354,0.0,0.09313443098030029,0.012261154136953584,1.532107773982716e-14,0.08548006004785338,0.014391034740774331,1.4267339532025858e-09
Gene94,6,1,,,False,0.04137198983807384,5.481874576496182e-08,,0.0,3.651001373041706e-08,0.034829789407679536,0.006723920294803314,1.1095336305277925e-07,0.039106805800117724,0.007364775115188668,5.481874576496182e-08,0.02434744264933632,0.008126371630576772,0.0013672723338783999,0.04137198983807384,0.00838398551751514,4.014839505850354e-07
Gene95,6,2,,,False,0.048364037721268925,0.0022516148786740353,,0.0,9.110628048554143e-05,-0.017160310139049784,0.009844323532862968,0.040652133351230746,0.006947186545553996,0.013250437835732135,0.30003542110135,0.048364037721268925,0.017026144192744137,0.0022516148786740353,-0.007355499415065846,0.02061606663931093,0.3606264544361045
Gene96,6,0,2.0,d2,True,0.798971446109962,0.0,0.0,0.0,0.0,0.16121407053538925,0.0108440925595994,0.0,0.12767113105287325,0.01544695782308698,1.1102230246251565e-16,-0.798971446109962,0.02197697083318167,0.0,0.09330362661756475,0.028196122748798288,0.0004679916771949122
Gene97,6,2,,,False,0.041958947872714446,3.186584662806524e-09,,1.11022302462516e-16,2.1747898209237992e-10,0.032091559449846783,0.006423391166453326,2.9258813616372947e-07,0.0319306807474907,0.006803749456546854,1.3454753000630149e-06,0.041958947872714446,0.007226004972704709,3.186584662806524e-09,0.036664662875292964,0.0074542401090849,4.357560061674093e-07
Gene98,6,0,,,False,0.043238571747341976,1.4568835693062887e-05,,1.40012236305217e-52,2.308586655175302e-11,-0.043238571747341976,0.01034390031268698,1.4568835693062887e-05,0.03635426215523002,0.014021500254729733,0.004760580530120295,0.0016259318054715859,0.017106236440551505,0.462137926925814,-0.003627073642138392,0.01965679242524463,0.42680272343124515
Gene99,6,3,,,False,0.06452737340941317,5.401693499829108e-06,,9.15378883803442e-13,1.0598620068716458e-07,0.014708504589323695,0.008636400551013407,0.0442762940990622,0.05062719962050815,0.011711418965890884,7.699855675280531e-06,0.05198384072386195,0.012108294109611588,8.804132270334719e-06,0.06452737340941317,0.014663860968734677,5.401693499829108e-06
