guide,gene,betahat_d0,betahat_d1,betahat_d2,betahat_d3,se_d0,se_d1,se_d2,se_d3
g531,Gene31,0.3871063,0.40048248,0.40432632,0.42314345,0.020258628,0.027470557,0.03612248,0.044333704
g532,Gene32,0.26117164,0.2519325,0.30808508,0.7162477,0.019533921,0.026550923,0.03335414,0.043411974
g533,Gene33,0.1239207,0.14613329,0.11231275,0.0677023,0.0194854,0.027718106,0.035558436,0.04292081
g534,Gene34,-0.082096614,-0.09080669,-0.53617835,-0.07526642,0.02077623,0.027343035,0.03518302,0.044246238
g535,Gene35,0.010183758,0.009327402,0.008523064,-0.0043902765,0.018538624,0.026539624,0.033987958,0.042991865
g536,Gene36,0.028424196,0.060666922,0.006958945,-0.22530767,0.019126548,0.02531422,0.033643566,0.043412235
g537,Gene37,0.15864879,0.46168905,0.101417705,0.08272668,0.020239646,0.02917454,0.03811748,0.045019828
g538,Gene38,-0.16517612,-0.19845276,-0.23914047,-0.19273622,0.01875001,0.02622983,0.032723844,0.04194762
g539,Gene39,0.29666376,0.34764695,0.3665522,0.33841866,0.018994644,0.027315388,0.035752103,0.044216305
g54,Gene54,-0.181145,-0.2250067,-0.24925323,-0.24543512,0.020541068,0.02758658,0.03491981,0.041619144
g540,Gene40,0.26140782,0.24897492,0.23152982,0.26702774,0.01865295,0.026397284,0.034037124,0.04207179
g541,Gene41,0.095928475,0.16350797,0.1855846,0.1669142,0.018457618,0.026988268,0.035677988,0.043413788
g542,Gene42,-0.38384828,-0.35914478,-0.36703905,-0.3591408,0.020512346,0.02709928,0.03507083,0.04461175
g543,Gene43,-0.16739434,-0.20588492,-0.1471484,-0.19868049,0.019036498,0.02552049,0.03268272,0.040230967
g544,Gene44,0.21716815,0.22450309,0.44175106,0.21262987,0.018199027,0.025233272,0.033766765,0.040257066
g545,Gene45,0.21256359,0.23531649,0.2144349,0.21822095,0.018952569,0.026023043,0.033779282,0.041345745
g546,Gene46,0.14272991,-0.5898632,0.15620841,0.20778945,0.01999043,0.032660242,0.042456042,0.04990818
g547,Gene47,0.08060116,0.49089414,0.050363384,0.027174544,0.020043248,0.029310167,0.038708296,0.045669947
g548,Gene48,-0.25573847,-0.27523136,-0.2942309,-0.26372796,0.02011213,0.026944708,0.034292616,0.042166088
g549,Gene49,0.48887262,0.24716301,0.19186482,0.18211462,0.020082839,0.02799403,0.035887334,0.042872787
g55,Gene55,0.05274544,0.038648594,-0.003946895,0.012253128,0.019174788,0.026667772,0.034788918,0.043164495
g550,Gene50,-0.13153994,-0.118285716,-0.08056886,-0.10432574,0.018214894,0.025639148,0.033293456,0.0418133
g551,Gene51,0.3172782,0.26196882,-0.54050595,0.32793555,0.020672694,0.02856057,0.03827219,0.04876189
g552,Gene52,0.38845247,0.8776246,0.2559997,0.80399394,0.02143294,0.031210143,0.04346969,0.050937697
g553,Gene53,0.24044915,0.2867444,0.2652684,0.30055958,0.019111007,0.026569692,0.03696271,0.043499615
g554,Gene54,-0.01848758,-0.062349595,-0.08659595,-0.0827779,0.019610723,0.026900986,0.034958504,0.04138576
g555,Gene55,0.15168571,0.13758902,0.09499345,0.11119347,0.018798616,0.025762722,0.0336233,0.04203239
g556,Gene56,0.030293737,0.07059735,0.04051328,0.019610316,0.020136941,0.026707254,0.035018776,0.04237584
g557,Gene57,0.040114526,-0.005925135,0.016006479,0.01097699,0.018775946,0.026658218,0.03346813,0.039327487
g558,Gene58,0.096756935,0.098963045,0.0969781,0.10572467,0.01846393,0.025351506,0.03340797,0.040872533
g559,Gene59,0.27630073,0.28050092,0.3260505,0.31512365,0.019806063,0.02649576,0.036750194,0.044280965
g56,Gene56,0.35390586,0.39420927,0.36412534,0.34322226,0.020308947,0.027194258,0.03582033,0.04282685
g560,Gene60,-0.11679678,0.30612823,0.4202701,0.4014472,0.022137918,0.031126618,0.038660165,0.04491535
g561,Gene61,0.06567614,0.058484107,0.031621452,0.022036051,0.019747455,0.027763566,0.03438061,0.040246624
g562,Gene62,-0.39371058,-0.4468095,-0.3771246,-0.36732465,0.02074344,0.027923169,0.035398852,0.044189606
g563,Gene63,0.062281735,-0.1971418,-0.1637963,-0.17458719,0.021100545,0.030641126,0.03855218,0.047816377
g564,Gene64,0.053864926,0.09263487,0.029748574,0.062869005,0.019874817,0.027555587,0.035704378,0.04304913
g565,Gene65,-0.020161206,0.012324514,0.009857221,-0.0064056963,0.01983098,0.027505632,0.034116182,0.042140026
g566,Gene66,0.38119793,0.39508972,0.4087349,0.43519583,0.018907739,0.026299695,0.03429936,0.042774003
g567,Gene67,0.13135645,0.106253654,0.12010811,0.14332539,0.019857647,0.026877103,0.034532383,0.041619375
g568,Gene68,-0.6201077,-0.048073534,0.06620224,0.099442415,0.026695106,0.03563928,0.04223036,0.048601512
g569,Gene69,0.22301205,0.20951448,0.264091,0.2197222,0.01753841,0.02526228,0.03329765,0.04046058
g57,Gene57,0.020585686,-0.02545397,-0.0035223546,-0.0085518565,0.01793332,0.025323533,0.03271002,0.037782732
g570,Gene70,0.12684834,-0.42048618,0.14113386,0.21519268,0.018545186,0.029683042,0.04014337,0.048049908
g571,Gene71,-0.15461937,-0.18349874,-0.8321243,0.6877765,0.020416731,0.029909894,0.04193219,0.056912277
g572,Gene72,0.7985458,0.46099356,0.3278874,0.3465637,0.023504244,0.031618223,0.037842773,0.044750057
g573,Gene73,0.3526214,0.36267713,0.4026853,0.3672852,0.019631948,0.027527334,0.035931926,0.043691345
g574,Gene74,-0.3217686,-0.89431185,-0.1830003,-0.17740357,0.020711582,0.031357888,0.040436562,0.04870984
g575,Gene75,0.25998837,0.19381502,-0.70216215,0.4452442,0.020592317,0.030068558,0.042044226,0.053449765
g576,Gene76,0.4239347,0.41696247,0.31968796,0.3705974,0.019057637,0.02728711,0.03562742,0.043933146
g577,Gene77,-0.07235966,-0.08987686,-0.08559828,-0.09768416,0.01898588,0.026690397,0.034236763,0.04175126
g578,Gene78,-0.28877288,-0.28007722,-0.29979584,-0.2892465,0.019540336,0.027696867,0.036682807,0.045308277
g579,Gene79,0.6864144,0.24369846,0.14211345,0.796609,0.025308045,0.036119245,0.043291867,0.051840708
g58,Gene58,-0.0018769597,0.0003291584,-0.0016558944,0.007090737,0.017912999,0.025091335,0.033557296,0.04084831
g580,Gene80,-0.073098235,-0.013677567,-0.057817027,-0.051709794,0.018715898,0.026229868,0.03146284,0.04020518
g581,Gene81,0.04019514,0.0580743,0.06647823,0.053882375,0.01983559,0.026847411,0.03431662,0.0420837
g582,Gene82,-0.1731338,-0.15680769,-0.15729626,-0.124397926,0.019391302,0.026315358,0.035891764,0.042777102
g583,Gene83,-0.13917163,-0.09429384,-0.0660927,-0.10036383,0.018755944,0.025146974,0.03369716,0.042080272
g584,Gene84,0.35225382,0.6646351,0.31721956,0.2660962,0.019237312,0.027275246,0.03640688,0.044240706
g585,Gene85,-0.18444335,-0.18667163,-0.22728735,-0.2101963,0.020264594,0.027683068,0.035542015,0.04447603
g586,Gene86,-0.46547458,-0.45999804,-0.48355886,-0.44658527,0.021196984,0.027585732,0.034340415,0.041408602
g587,Gene87,0.14870413,0.109898895,0.13839528,0.15634264,0.018338995,0.027155468,0.0345786,0.0425451
g588,Gene88,-0.13470143,-0.1145083,-0.11685517,-0.11747317,0.01999009,0.028203044,0.035439935,0.04383147
g589,Gene89,0.09753825,0.13727935,0.12040761,0.09342726,0.01804466,0.025846327,0.034662515,0.041377585
g59,Gene59,-0.09405098,-0.08985076,-0.044300854,-0.05522789,0.019560942,0.026402554,0.03663365,0.04408595
g590,Gene90,-0.30814698,-0.24208423,-0.2914331,-0.29129532,0.019332457,0.02712349,0.035273302,0.0427444
g591,Gene91,0.042141397,0.019291963,0.010661503,-0.0144911595,0.018170673,0.025994804,0.033294436,0.042805675
g592,Gene92,0.17318603,0.2079439,0.8696787,0.19507891,0.020447578,0.02756563,0.0373357,0.045760576
g593,Gene93,0.10772476,0.13879196,0.10517302,0.09918098,0.018631775,0.025836399,0.03394166,0.041287504
g594,Gene94,-0.21702842,-0.21934304,-0.24556936,-0.22622615,0.019544166,0.027706692,0.033972867,0.041987006
g595,Gene95,-0.028246867,0.0041909637,0.05344216,-0.0019786085,0.01871007,0.025300292,0.03312964,0.04163953
g596,Gene96,0.1944825,0.1564258,-0.77765644,0.10949759,0.018088674,0.025826177,0.037049446,0.047392037
g597,Gene97,-0.30164397,-0.29986042,-0.272243,-0.27843678,0.019982956,0.027335722,0.03446586,0.04118476
g598,Gene98,-0.21566057,-0.13193013,-0.16795574,-0.1714678,0.020100858,0.02768844,0.034102235,0.03992007
g599,Gene99,0.005000368,0.04534612,0.04672485,0.08098041,0.019729247,0.027633188,0.034771737,0.04400889
g6,Gene6,0.08280493,0.044719644,0.040037803,0.0890146,0.019579252,0.027079023,0.034411933,0.042502135
g60,Gene60,-0.57006365,-0.1471388,-0.032997046,-0.05181978,0.021597628,0.030561246,0.03738706,0.043742727
g600,Gene100,0.0070551434,-0.056723744,0.008687493,0.009166336,0.018886704,0.025914995,0.03254796,0.041753512
g61,Gene61,-0.052068207,-0.05926027,-0.08612298,-0.09570835,0.019650884,0.027503176,0.033936244,0.040090244
g62,Gene62,0.37570608,0.3226075,0.3922921,0.40209225,0.020105394,0.027777217,0.035618395,0.044526223
g63,Gene63,0.35759524,0.09817172,0.1315174,0.120726354,0.020776033,0.02994256,0.03770692,0.046259247
g64,Gene64,-0.051031854,-0.012261867,-0.07514821,-0.04202777,0.019326696,0.026362931,0.035117727,0.04255623
g65,Gene65,0.19226602,0.22475159,0.22228448,0.20602143,0.01930137,0.026891096,0.03374784,0.04227693
g66,Gene66,0.2317737,0.24566567,0.25931075,0.2857717,0.01911132,0.026211973,0.034362108,0.042938016
g67,Gene67,0.21118422,0.18608162,0.1999362,0.22315307,0.019714907,0.026427297,0.03316964,0.04034006
g68,Gene68,-0.6437991,-0.07176465,0.042511147,0.07575142,0.026519028,0.035745457,0.04232162,0.048775796
g69,Gene69,-0.0031299766,-0.016627567,0.03794909,-0.006419773,0.017896678,0.025924532,0.03372979,0.04042649
g7,Gene7,-0.010863569,-0.0009420473,0.0051791533,-0.4156812,0.017753184,0.023950275,0.03193108,0.039277095
g70,Gene70,0.27966878,-0.26766595,0.2939544,0.3680131,0.019322759,0.029730013,0.040337924,0.048411265
g71,Gene71,0.280681,0.25180155,-0.39682394,1.123076,0.02153196,0.03022504,0.04210254,0.057128664
g72,Gene72,0.48721945,0.14966708,0.016561238,0.03523702,0.023454199,0.031836268,0.03861203,0.0455488
g73,Gene73,0.34313765,0.35319313,0.39320135,0.35780135,0.019630035,0.027740408,0.03558411,0.043030318
g74,Gene74,0.03604914,-0.5364943,0.17481771,0.18041441,0.020694131,0.032273516,0.041279398,0.049041633
g75,Gene75,0.0050720917,-0.061101057,-0.9570784,0.19032787,0.02098658,0.030598309,0.04218685,0.05342867
g76,Gene76,-0.2806184,-0.28759056,-0.38486564,-0.33395636,0.018357433,0.026587177,0.035092574,0.04338646
g77,Gene77,-0.47841564,-0.4959331,-0.49165452,-0.5037402,0.018906884,0.026689911,0.034602243,0.04212935
g78,Gene78,-0.3765706,-0.36787498,-0.38759345,-0.37704414,0.019129861,0.027238939,0.03637757,0.04560964
g79,Gene79,0.85998535,0.41726935,0.31568402,0.97017944,0.025167646,0.03560043,0.04283815,0.05200545
g8,Gene8,0.10841533,0.060856737,0.063831024,0.10267306,0.02087148,0.029973052,0.03810601,0.04546931
g80,Gene80,0.10226106,0.16168188,0.11754232,0.12364966,0.019333905,0.026712699,0.031926606,0.04092505
g81,Gene81,-0.47448695,-0.45660785,-0.44820336,-0.46079943,0.021865113,0.028275957,0.035282034,0.044127345
g82,Gene82,-0.039318416,-0.022992212,-0.02348072,0.009417499,0.019679522,0.025963685,0.035229668,0.04270701
g83,Gene83,0.027210573,0.07208837,0.100289494,0.066018395,0.018363658,0.025017893,0.03324967,0.04156642
g84,Gene84,-0.093777895,0.21860361,-0.12881224,-0.17993538,0.0195272,0.027145354,0.036220677,0.04458127
g85,Gene85,-0.036779955,-0.03900844,-0.07962395,-0.062532894,0.019808603,0.02680936,0.034888368,0.04351768
g86,Gene86,0.04074146,0.046217944,0.022656785,0.05963054,0.018547168,0.026033249,0.033567425,0.041088942
g87,Gene87,-0.027713064,-0.0665184,-0.038021833,-0.020074623,0.01948063,0.027602661,0.035121575,0.042991802
g88,Gene88,-0.096053235,-0.07586011,-0.078207016,-0.07882497,0.019896679,0.027707376,0.03455484,0.043455135
g89,Gene89,0.13322183,0.17296289,0.1560912,0.12911077,0.018808559,0.02630527,0.0345836,0.04150029
g9,Gene9,0.3310015,0.15082428,0.037201114,0.14126734,0.019740464,0.02822435,0.03606417,0.043618377
g90,Gene90,-0.21426435,-0.14820157,-0.19755049,-0.19741261,0.01880122,0.027240466,0.035299204,0.042713966
g91,Gene91,0.14234437,0.119494885,0.11086445,0.08571175,0.018497793,0.026283696,0.033617564,0.043228306
g92,Gene92,0.2566993,0.29145688,0.9531918,0.2785921,0.019622128,0.026428215,0.03691284,0.044900037
g93,Gene93,0.24400103,0.27506843,0.24144937,0.23545691,0.018784873,0.02558992,0.033693135,0.041377228
g94,Gene94,0.24988878,0.2475741,0.22134781,0.24069104,0.019404367,0.027277853,0.033606816,0.041971188
g95,Gene95,-0.16429771,-0.13185994,-0.08260863,-0.13802938,0.019741215,0.026259381,0.03345974,0.041696645
g96,Gene96,0.118259355,0.08020267,-0.85388005,0.033274464,0.018491374,0.026198545,0.03761458,0.047801323
g97,Gene97,0.20369746,0.2054811,0.23309897,0.22690485,0.01887672,0.026377933,0.033615164,0.040957116
g98,Gene98,-0.18744363,-0.10371315,-0.1397388,-0.14325078,0.020651823,0.027830588,0.0341354,0.039585996
g99,Gene99,-0.0868584,-0.04651263,-0.045133956,-0.010878388,0.019429237,0.027715521,0.034531,0.04443267
