guide,gene,betahat_d0,betahat_d1,betahat_d2,betahat_d3,se_d0,se_d1,se_d2,se_d3,postmean_d0,lfsr_d0,postmean_d1,lfsr_d1,postmean_d2,lfsr_d2,postmean_d3,lfsr_d3,lfsr_min,best_day
g6,Gene6,0.13744438,0.14834471,0.12711841,0.21640001,0.1292748,0.15990864,0.17668949,0.19502647,0.139169827272251,0.0530186055427778,0.139169827272251,0.0530186055427777,0.139169827272251,0.0530186055427777,0.139169827272251,0.0530186055427777,0.0530186055427777,1
g60,Gene30,-0.5699011,-0.7497085,-0.80694795,-0.98388255,0.13329758,0.13908024,0.16982298,0.19420226,-0.700398331885083,0,-0.700398331885083,0,-0.700398331885083,0,-0.700398331885083,0,0,0
g61,Gene1,-0.22003374,-0.3235386,-0.49024224,-0.67659384,0.12504767,0.13973345,0.16094077,0.18812075,-0.357756291688874,9.29842131180969e-07,-0.357756291688874,9.29842131180969e-07,-0.357756291688874,9.29842131180969e-07,-0.357756291688874,9.29842131180969e-07,9.29842131180969e-07,0
g62,Gene2,0.2646544,0.45207536,0.49412858,0.33926666,0.1308917,0.15455773,0.17285399,0.21430585,0.352381562346254,6.9005639470993e-06,0.352381562346254,6.90056394709921e-06,0.352381562346254,6.90056394709936e-06,0.352381562346254,6.90056394709932e-06,6.90056394709921e-06,1
g63,Gene3,0.16749574,0.14986967,0.15885666,-0.014917502,0.13814357,0.15334079,0.17041592,0.19259669,0.117540556826213,0.0890358075515503,0.117540556826213,0.08903580755155,0.117540556826213,0.08903580755155,0.117540556826213,0.0890358075515501,0.08903580755155,1
g64,Gene4,-0.04277907,-0.0009905208,-0.06625658,-0.07890766,0.12731168,0.1463941,0.16957107,0.18449241,-0.0362601952161543,0.360489996891876,-0.0362601952161543,0.360489996891876,-0.0362601952161543,0.360489996891876,-0.0362601952161543,0.360489996891876,0.360489996891876,0
g65,Gene5,-0.003235723,0.018989375,0.24669123,0.30583277,0.13871267,0.15927683,0.17856519,0.19390899,0.0984446002326134,0.137638272179796,0.0984446002326134,0.137638272179796,0.0984446002326134,0.137638272179796,0.0984446002326134,0.137638272179796,0.137638272179796,2
g66,Gene6,0.0971877,0.108088054,0.08686179,0.17614335,0.12994258,0.16178565,0.18469203,0.20407447,0.0988746232838619,0.135492764435458,0.0988746232838619,0.135492764435459,0.0988746232838619,0.135492764435459,0.0988746232838619,0.135492764435459,0.135492764435458,0
g67,Gene7,0.12331475,0.23590417,0.27888212,0.16757298,0.13200742,0.16083685,0.17631316,0.21106166,0.178469856289755,0.0194197938124655,0.178469856289755,0.0194197938124654,0.178469856289755,0.0194197938124655,0.178469856289755,0.0194197938124655,0.0194197938124654,1
g68,Gene8,0.3689341,0.47425625,0.67144084,0.8972741,0.11809443,0.14364746,0.17209107,0.19443832,0.504120382506187,5.91818728010346e-12,0.504120382506187,5.91818728010346e-12,0.504120382506187,5.91818728010351e-12,0.504120382506187,5.91818728010345e-12,5.91818728010345e-12,3
