gene,betahat_d0,betahat_d1,betahat_d2,betahat_d3,se_d0,se_d1,se_d2,se_d3,postmean_d0,postsd_d0,lfsr_d0,postmean_d1,postsd_d1,lfsr_d1,postmean_d2,postsd_d2,lfsr_d2,postmean_d3,postsd_d3,lfsr_d3,lfsr_min,best_day
Gene28,-0.019874739,-0.026085319,-0.009115478,-0.006245819,0.011342583,0.022387393,0.030826485,0.038719203,-0.0169225358812697,0.0103342292320614,0.078165837376363,-0.0206017723150101,0.016288063150886,0.126453224484443,-0.00554176525547025,0.0205128306784544,0.418274771706076,-0.00310722828978014,0.0241004976657635,0.471641188421596,0.078165837376363,0
Gene29,-0.0031915172,-0.014529255,0.012629689,-0.029955534,0.010251348,0.020992894,0.028735599,0.036913037,0.00098659906037043,0.00888434048768527,0.582836706740045,-0.00514092665531938,0.0138936714718855,0.484706032782354,0.0144701122253746,0.0194497468707656,0.364842171759693,-0.00986042988176367,0.0219696464414459,0.464252790939531,0.364842171759693,2
Gene3,-0.016292635,-0.38809386,0.00089009764,0.82976985,0.010178729,0.02571382,0.035131384,0.04822952,-0.0233884301438358,0.0192385426724212,0.112049731239024,-0.401515199061685,0.0370841878134216,0,-0.0177949936829598,0.0506375597886265,0.362624267101808,0.802180448955876,0.0694433394998875,3.54522552701334e-31,0,1
Gene30,-0.021717213,-0.017464986,0.00858851,-0.023113647,0.010695674,0.023357922,0.03272652,0.040125042,-0.0190065384963013,0.0097280629456851,0.0298318602705016,-0.0129895133467017,0.016218109219306,0.215281200135753,0.00916213966765361,0.0213419075451219,0.335642198681801,-0.0140446861789822,0.0244540635737685,0.286959326614895,0.0298318602705016,0
Gene31,-0.010369421,-0.0055254544,-0.0016876758,0.022034777,0.010164204,0.021076698,0.030865507,0.040482596,-0.0114764334073717,0.0104791569813492,0.262145741402992,-0.00952270041483622,0.014193668297166,0.3716678208036,-0.0087039002277337,0.0188612187969933,0.443227118317187,0.00375905425105926,0.0226521630881142,0.536710241214027,0.262145741402992,0
Gene32,0.01846561,0.0177929,0.07152365,0.47810993,0.010539777,0.0203641,0.028683884,0.040152833,0.0031198744300972,0.0115201920476372,0.804669048017315,0.00193547662466186,0.016081874780073,0.838819542210717,0.0153424224161213,0.0335156341959857,0.753338643982195,0.42626582478183,0.0384099924230014,5.34957423292288e-16,5.34957423292288e-16,3
Gene33,0.039981157,0.06516402,0.036511444,-0.0072420835,0.010402873,0.020438228,0.030610565,0.038434774,0.0372635359585315,0.0101839660053993,0.000209587487907191,0.0583187423543919,0.0151991841580615,0.000127957660693938,0.0301389559386091,0.0214566267740276,0.0794104961568436,-0.00344357179921845,0.0255044170983856,0.447420775693492,0.000127957660693938,1
Gene34,0.041479442,0.01762715,-0.4215505,0.03611681,0.010268937,0.020857789,0.030187463,0.040914323,0.0449857745626171,0.0193484321336222,0.0104516765219216,0.0231208650283039,0.030247061098722,0.222069082386293,-0.413002844064155,0.0438090849047983,1.11022302462516e-16,0.0467919747301991,0.0592161824535429,0.214478503252637,1.11022302462516e-16,2
Gene35,0.030374829,0.024056602,0.03155826,0.018159164,0.009524615,0.021037964,0.030163582,0.040569898,0.0241166877492696,0.0099399774941348,0.0117744571646588,0.0148503859806855,0.0150611913203934,0.164992884634924,0.0175398175867083,0.0203599361820532,0.197706735509883,0.00431630264342007,0.0250380384917722,0.435055713002061,0.0117744571646588,0
Gene36,0.026716013,0.047559164,0.000482978,-0.23279752,0.009533058,0.019717142,0.0293384,0.039499946,0.0318785006916071,0.0188117534123801,0.0466830982958706,0.0551460714539948,0.0277978381669381,0.0252096408138191,0.0118480503219487,0.0412988358928853,0.38379223997552,-0.216353063483946,0.0556448027333172,3.70821121958853e-05,3.70821121958853e-05,3
Gene37,0.039092224,0.33311868,-0.021798667,-0.029723458,0.010815106,0.023439994,0.03381598,0.040827364,0.0362567909395369,0.0189505263539054,0.0271652530454223,0.327775411076754,0.0333227748630369,1.04861948756545e-22,-0.0288760340772081,0.0479632141986945,0.27223711824011,-0.0382120207285467,0.0578450280780675,0.253214877497269,1.04861948756545e-22,1
Gene38,-0.0063830977,-0.046413843,-0.08740526,-0.03461473,0.009880801,0.021446958,0.02946869,0.039320167,0.0104397558273331,0.00994831274658449,0.14603259448699,-0.0169720752439628,0.0155444763146157,0.13620186868052,-0.041180614016634,0.0203493684292395,0.0207134405609586,0.01051712463043,0.0249767450734581,0.334253427124808,0.0207134405609586,2
Gene39,0.014589979,0.05923979,0.08423893,0.054209385,0.010426829,0.022806853,0.032458488,0.041184813,-0.00521396811542154,0.00956039486480227,0.295167057124554,0.0223103726012944,0.0158415961165751,0.081092315477282,0.0287798610959143,0.0211630124796626,0.0896421732738232,-0.003777889866743,0.0247467697513685,0.440837475615626,0.081092315477282,1
Gene4,-0.010612039,-0.015239947,0.013133482,-0.017760552,0.010102515,0.021741465,0.030180575,0.037873298,-0.00704372885987298,0.00960421304626449,0.354869750610379,-0.0094614507041214,0.0148554115212306,0.37836009307681,0.0107579920620307,0.0194726428835908,0.399840676125418,-0.00863516542046475,0.0221726201698843,0.466064008318766,0.354869750610379,0
Gene40,0.036892004,0.021665907,0.012734816,0.048483122,0.010982167,0.022379424,0.031041067,0.03994349,0.0275842720079003,0.00978061780564518,0.00236114657904079,0.00766959674553598,0.0158756429162028,0.315289443705554,-0.00374030463948612,0.020811282319981,0.427237248209733,0.0192125582900671,0.0247635825748327,0.218901244258606,0.00236114657904079,0
Gene41,0.041624438,0.1096224,0.13959847,0.12318301,0.009215923,0.02077966,0.03064856,0.039595913,0.00296427846694789,0.0104052526344433,0.391607438213147,0.0454340585836369,0.015935310306504,0.00126726618280795,0.0434404597746034,0.0223554514273658,0.020969899423787,0.0100927188619743,0.0266729765639627,0.353494387602028,0.00126726618280795,1
Gene42,-0.024475934,-0.00866615,-0.0033730932,-0.007986367,0.01041481,0.021495717,0.031009,0.040281042,-0.0233122377641015,0.00980032117909253,0.0101279865481517,-0.00798017163930834,0.0152636273346117,0.302114007357593,-0.00350841367719123,0.0206951200523468,0.434894173683252,-0.00710426639577596,0.0247975392190592,0.389232494944181,0.0101279865481517,0
Gene43,-0.01847023,-0.050134186,0.0022932964,-0.04402613,0.009733938,0.01989018,0.028997941,0.037354868,-0.0100695571240613,0.0101775925575253,0.163828643817276,-0.0351246571929618,0.0148328020553835,0.00938676198199262,0.0151634270344795,0.0204955435108995,0.231674209972103,-0.0176687303241641,0.0245457935802138,0.238808356759367,0.00938676198199262,1
Gene44,0.044122186,0.054684054,0.278536,0.048439465,0.010024084,0.020117512,0.030115122,0.03679985,0.0368009599218047,0.0195837184943593,0.034920159498468,0.043729905077121,0.0293472538285488,0.0722674180078719,0.261637530071673,0.0438753366994219,2.7689366023867e-10,0.0288918042940323,0.0530602368030001,0.300943985992349,2.7689366023867e-10,2
Gene45,-0.0014644754,0.018221747,-0.00067149074,0.00189068,0.009600038,0.020717937,0.02893982,0.03706366,-0.0010803824228099,0.00720412532688375,0.71272712194694,0.0101614720787464,0.0135994153675975,0.443244928812812,-0.000915423920397686,0.0143168915458936,0.736274160908266,7.28398484946934e-08,0.0170988113136088,0.7536835928774,0.443244928812812,1
Gene46,0.020019062,-0.73035127,0.018951386,0.07639534,0.010099319,0.027634779,0.038128365,0.046907887,0.000626860100601557,0.0049219991692469,0.976453172670203,-0.761907401091304,0.0139950198672403,0,0.000780639533796149,0.0100937256634947,0.98138332067845,0.00235794005130555,0.0180287084487854,0.976043767755864,0,1
Gene47,-0.01673422,0.40630803,-0.036949456,-0.05570727,0.010422329,0.024484832,0.034897123,0.042867336,-6.58795543163324e-05,0.00158496492427042,0.997062022993718,0.435085993696913,0.00986600817449773,8.58999765349045e-33,-0.000148148475481306,0.00386911846882381,0.997187527845503,-0.000217893446440054,0.00516161916004308,0.997035861103167,8.58999765349045e-33,1
Gene48,0.0036585117,-0.02035655,-0.037405,0.0012885262,0.009571866,0.020063106,0.028421916,0.037184265,0.00806825281068301,0.0101769472518958,0.219608916791462,-0.0118154035943874,0.0149463750757049,0.219625823007733,-0.0225164204972605,0.0201790539647155,0.137429117208354,0.0103865559217004,0.0244169369303303,0.340100647796667,0.137429117208354,2
Gene49,0.13384578,-0.12052228,-0.16989139,-0.17855993,0.011315329,0.022772977,0.031801682,0.039040077,0.141114933584549,0.0193074691025666,4.75421153620188e-13,-0.107841706624917,0.0330026766276152,0.000383614308792857,-0.151988738955155,0.0460711979797543,0.000336461536316612,-0.156462513342701,0.0565110060891747,0.00223627009599459,4.75421153620188e-13,0
Gene5,0.020376518,-0.0010882483,0.002065402,-0.019428223,0.01064984,0.02308286,0.03227067,0.04244321,0.0243419522102427,0.00950534294894325,0.00572931674860805,0.00721799451214712,0.0158350634542564,0.325267972214134,0.0123959847257642,0.0207999032102124,0.276268530841553,-0.000408713394396691,0.025035680886459,0.492582502806538,0.00572931674860805,0
Gene50,-0.010617011,-0.0054521672,0.035929,0.005204684,0.009539912,0.020458208,0.029703412,0.039737772,-0.0156474655589746,0.00994574860406615,0.0639883825420658,-0.0131201057193342,0.0147482987723047,0.192368013175352,0.0184156045155143,0.0203499424922131,0.183647294138293,-0.00950740839883897,0.0247245519388617,0.356118895140942,0.0639883825420658,0
Gene51,0.05973748,-0.0014154373,-0.8044158,0.06722946,0.011390979,0.022573058,0.03452294,0.046400152,0.0654671741256909,0.0192970927607312,0.00034643856735338,0.00830066177568544,0.0326587945629127,0.399678642590387,-0.788586470945563,0.0499152968147589,1.11022302462516e-16,0.0870182214031392,0.0670219012413652,0.097085292264736,1.11022302462516e-16,2
Gene52,0.034763135,0.55279404,-0.07440489,0.4754385,0.011995191,0.025965655,0.03904012,0.047457468,0.0264977111701445,0.0192241353757492,0.0840818405232004,0.536332907114739,0.0374227627309373,4.81620554626368e-47,-0.0984355842909135,0.0562097472175939,0.0399250506931212,0.44500018549845,0.0682922297595451,3.38921166148982e-11,4.81620554626368e-47,1
Gene53,0.034602813,0.07586175,0.061972782,0.09543104,0.010320905,0.021004386,0.03276217,0.04093278,0.00978376946398098,0.00972303989579046,0.220472699721498,0.0348634136487286,0.0147258168562409,0.0142131252103644,0.00515805352239726,0.020294402547372,0.459136340476266,0.0177972875287446,0.0242721035422823,0.295226699992734,0.0142131252103644,1
Gene54,0.014025155,-0.032099463,-0.048235953,-0.04313689,0.01141271,0.021603009,0.030436134,0.037610013,0.0289292819621996,0.0100147911808881,0.00203072511460854,-0.0050900233666567,0.0157532687381819,0.372146461703124,-0.00875563284642807,0.0209645172087165,0.33692581049571,0.00246252613799799,0.0243634339695269,0.460124056195684,0.00203072511460854,0
Gene55,0.044550266,0.025697092,-0.020062404,0.0024074176,0.01037758,0.020178275,0.029510593,0.03866132,0.0473598498669503,0.0101133490688868,1.50013743027586e-05,0.0306066282671619,0.0149622223164305,0.0198696191769485,-0.00587940732961506,0.0207873699601765,0.388247790631113,0.0151178903434126,0.02513834265163,0.273975830270807,1.50013743027586e-05,0
Gene56,0.040162705,0.081835315,0.06191782,0.043103825,0.009832109,0.021035451,0.030837648,0.03896305,0.0250191558821073,0.0100342948763776,0.00624958624037235,0.0545163095602169,0.0153728127261517,0.000208471723402656,0.0261702190288914,0.0212121967603488,0.108389019144239,0.0054903409789122,0.0250962161667149,0.413967687958164,0.000208471723402656,1
Gene57,-0.0043259524,-0.03954394,-0.029101565,-0.028528018,0.009454004,0.020866156,0.029311003,0.03589932,0.00460095277135224,0.00965044822990019,0.404996919574694,-0.0211569394774189,0.0152407916706657,0.107394854462471,-0.0053330711350975,0.0192753858264758,0.476107490714199,-0.00163655033370468,0.0222061496844352,0.550197237647426,0.107394854462471,1
Gene58,-0.018063689,-0.025978414,-0.03258901,-0.022210037,0.009721331,0.0203037,0.029625626,0.03713733,-0.00320553027188842,0.00740185784030088,0.733309846559738,-0.00438591465138907,0.0105870705157094,0.724185593977283,-0.00437561240649825,0.0133306849715997,0.762255537631763,-0.000432864306018984,0.014121696867976,0.829428031870003,0.724185593977283,1
Gene59,0.029794998,0.022871723,0.0691665,0.07063976,0.01034466,0.020728081,0.032125484,0.04035652,0.00674210784424567,0.00921834650339573,0.415051555758583,-0.00624645176461985,0.01325462953534,0.442898156783399,0.0125224971768699,0.0194278951315355,0.440894617077216,0.0062922850472773,0.0209523989881658,0.553122011801447,0.415051555758583,0
Gene6,0.00072450435,-0.03813669,-0.043254655,0.0057357145,0.010620999,0.021515733,0.02967814,0.03868568,0.00550531784772221,0.00996121259600157,0.289811081559407,-0.0271558333061497,0.0155911789672521,0.0404048165820431,-0.0268949179693259,0.0204305107924181,0.0939203373556925,0.0135855555600863,0.0247161813774242,0.290733547985181,0.0404048165820431,1
Gene60,-0.1627989,0.28972024,0.38297847,0.36873472,0.012176011,0.025285935,0.03327757,0.04070327,-0.171245515739059,0.0195660047564352,1.11022302462516e-16,0.273445284054279,0.0371048830139475,5.95301343370394e-14,0.361373146075613,0.0488195502621781,4.55100678812224e-14,0.342225070198502,0.0596821906397188,4.76903930810191e-09,1.11022302462516e-16,0
Gene61,0.030306038,0.03426444,0.00055826706,-0.0038802726,0.010782727,0.02232734,0.030173216,0.036496684,0.0308067324814601,0.0102037147881352,0.00121167612641498,0.0338752585124492,0.0165003047840799,0.0194861982884731,0.00541773771368582,0.021226637703696,0.400652575142243,0.00323812478543066,0.0243723735312188,0.448430252132762,0.00121167612641498,0
Gene62,0.004870906,-0.046895526,0.021973666,0.034197494,0.009838706,0.021616716,0.030997211,0.040810652,-0.00108573945912192,0.00654635677983919,0.739157801889204,-0.0562098005612722,0.0121137364734914,0.000184372072726369,0.00119484071039557,0.0137723854726546,0.759559424570601,0.00274840860294155,0.0169388929660642,0.739493161279188,0.000184372072726369,1
Gene63,0.0988889,-0.18153387,-0.14096089,-0.15211147,0.010593513,0.023168793,0.032364223,0.04205611,0.106713078754115,0.0191912822072424,3.4503066673202e-08,-0.167586125206106,0.0333904677863919,8.68876812720743e-08,-0.121487553792314,0.0465788158766041,0.00365047002233976,-0.126662432748399,0.0604453046802956,0.0160626176593912,3.4503066673202e-08,0
Gene64,-0.008842251,0.03132635,-0.028518898,0.002628346,0.011005304,0.021336753,0.030349096,0.03928967,-0.00652004978381509,0.00964625711875918,0.294333550415818,0.0310756409356224,0.0151280085062442,0.0221696699160967,-0.0187426733281327,0.0204845904855209,0.225402272559832,0.0048970048706448,0.0237301143027269,0.459476817057201,0.0221696699160967,1
Gene65,0.020339793,0.04667835,0.051421225,0.024529882,0.010804598,0.021999083,0.030075861,0.039603345,0.00862527607555486,0.0098079527304473,0.257559186210708,0.0244273473356634,0.0168774752357507,0.130207094762277,0.0215954506760942,0.0207762789430904,0.216857445982463,-0.00287169769064365,0.0245973784652997,0.502171636270032,0.130207094762277,1
Gene66,0.019747347,0.02470988,0.04207341,0.06768387,0.009706742,0.019866899,0.029474163,0.038868964,0.000336145987668142,0.00383868770917814,0.916064898660482,-0.000269642554459303,0.00568442351946965,0.904097896970555,0.000501485220849653,0.00774695475010373,0.918689584442847,0.00197064059735859,0.0104944032592405,0.894539296900595,0.894539296900595,3
Gene67,0.013325044,0.004609691,0.011211014,0.03386132,0.010175761,0.020516744,0.028929738,0.037283864,0.00210310008979839,0.00668460289638454,0.74369180400997,-0.00246683958396893,0.00974753401107415,0.732100312230064,-0.00122791683999678,0.0122662051482134,0.796785769902919,0.00380277541425094,0.0154775093004624,0.758658687384872,0.732100312230064,1
Gene68,-0.2495749,0.3505577,0.45761517,0.48425773,0.015494405,0.028407613,0.035951555,0.043725837,-0.261723131859536,0.0224157179633417,1.11022302462516e-16,0.327893675626343,0.0410772314448785,7.24952222499474e-16,0.428706716981756,0.0519622906553745,7.81476687836901e-17,0.448908348567928,0.0631609868224468,6.24116904215954e-13,7.81476687836901e-17,2
Gene69,-0.0026545362,-0.017620692,0.0382013,-0.0018261679,0.010007052,0.02096275,0.029111061,0.036869016,-0.00627767408441767,0.0101005961307748,0.279713798723519,-0.0212729716308462,0.0156721588643116,0.0990946033647653,0.0243389398180256,0.0206879606455103,0.121872184130141,-0.00993542233996572,0.0241217716309704,0.352512307417636,0.0990946033647653,1
Gene7,0.0024808554,0.012879033,0.02499741,-0.40024745,0.0095291035,0.018961402,0.028263291,0.03629622,1.78831076265311e-05,0.0010110044582324,0.998495128170217,4.68826492647652e-05,0.00165519671365582,0.998235621679528,8.31181409240896e-05,0.00263812947958443,0.998143594884266,-0.420592471145759,0.0143395910226316,2.22044604925031e-16,2.22044604925031e-16,3
Gene70,-0.02440563,-0.57357085,-0.020468825,0.05421098,0.0095684575,0.025110113,0.035810377,0.04458471,-0.0210983684308073,0.0192781466809059,0.13686617717326,-0.566958567554251,0.0362978217981633,0,-0.011582548793719,0.051716147347067,0.411633749504713,0.0651111535447363,0.0643357413273267,0.155784880768977,0,1
Gene71,0.029074673,-0.00962391,-0.65710497,0.8722462,0.010843942,0.023552202,0.03739747,0.053830974,0.0238049073131679,0.0191423069434441,0.106819627276786,-0.0189142261573014,0.0338006495945216,0.287864390541776,-0.670919664612211,0.0536247116723107,0,0.848488688336952,0.0770797809266573,1.736796719374e-28,0,2
Gene72,0.21256551,-0.16065545,-0.29016286,-0.26815826,0.0140804155,0.024743035,0.03253712,0.04070856,0.219642324674965,0.0207357683547039,7.64203903600752e-27,-0.147983799019337,0.0364560857039671,1.88765388585699e-05,-0.273261163383445,0.0479496960690661,2.75776335101341e-09,-0.246952916706002,0.0599506793791881,1.41407589938636e-05,7.64203903600752e-27,0
Gene73,0.037024233,0.04562898,0.0787332,0.040386993,0.010391136,0.02207544,0.031421177,0.03955485,0.0204871491737522,0.0102441937313945,0.0399711493005906,0.0185755703330689,0.0158547602326635,0.134777947404284,0.0353725204560232,0.0215694065033067,0.0653755820252326,-0.00134200963506304,0.0256897118167087,0.487152865248172,0.0399711493005906,0
Gene74,0.016194778,-0.5723288,0.13613099,0.14318042,0.010531661,0.026867913,0.03696181,0.04520929,0.0170939948058812,0.0192277630607327,0.186994060818915,-0.570074597384196,0.0387288046845807,0,0.138426700958832,0.0532442724708988,0.00472115241285477,0.14591823025805,0.0650765935676774,0.0125337017811726,0,1
Gene75,0.03984376,-0.035424616,-0.93726194,0.21717323,0.011179798,0.02432424,0.037910514,0.051277854,0.0456762374941822,0.0191684411322955,0.00859344461818743,-0.0247542539571094,0.0349549937689317,0.239421545737079,-0.919306137054265,0.0544344634980405,0,0.238994193194423,0.0735393245103319,0.000578295572386706,0,2
Gene76,0.022680862,0.008846858,-0.076201424,-0.018638916,0.010310838,0.022520134,0.032171197,0.041585587,0.0346542189208249,0.00974643496760507,0.00110070624379609,0.0285385613409499,0.0159325380474953,0.035624311097758,-0.0340491827533384,0.0219208096635867,0.0567897115018724,0.0182011570054059,0.0257107975210326,0.232867892247998,0.00110070624379609,0
Gene77,-0.038626738,-0.061919887,-0.051524904,-0.062846914,0.009770906,0.021588378,0.030283444,0.03927853,-0.0210454421648314,0.0101526881198579,0.0274220860880999,-0.0319606745883215,0.0158557914329326,0.0280406633569476,-0.0131507010092288,0.0206556785147345,0.269971730071234,-0.013263720883831,0.0248076104509605,0.303934496869217,0.0274220860880999,0
Gene78,0.01764819,0.019567765,0.00038676237,0.009249634,0.009105762,0.021251876,0.03126492,0.041452263,0.015003178072435,0.0102307918150516,0.119610988217159,0.0156438420736452,0.0150248084245058,0.19272511594779,-3.87617581454202e-05,0.0198098006229072,0.536302356335785,0.00610942538416748,0.0240609158980116,0.44287335749525,0.119610988217159,0
Gene79,0.23743829,-0.2544482,-0.35795555,0.31300122,0.014968063,0.029146342,0.03771141,0.04739281,0.238082414621508,0.0214953476539965,1.01609871822105e-28,-0.252851343114124,0.0418305762209003,7.74149522264622e-10,-0.355644561296615,0.0540920651027412,2.54035681379605e-11,0.314462469496638,0.06791628597484,1.87211650474724e-06,1.01609871822105e-28,0
