guide,gene,betahat_d0,betahat_d1,betahat_d2,betahat_d3,se_d0,se_d1,se_d2,se_d3,postmean_d0,postsd_d0,lfsr_d0,postmean_d1,postsd_d1,lfsr_d1,postmean_d2,postsd_d2,lfsr_d2,postmean_d3,postsd_d3,lfsr_d3,lfsr_min,best_day
g393,Gene93,0.06235825,0.10177549,0.06780661,0.061165757,0.019703891,0.026011553,0.033982232,0.0415444,0.052324287569515,0.021777790920641,0.00786746541858419,0.0852777015110958,0.0283301773633395,0.00117220152733552,0.0506142863952035,0.0359765036541103,0.0782588043817018,0.0420498943262801,0.0426253317975848,0.16023788074679,0.00117220152733552,1
g394,Gene94,0.021727085,0.028035788,-0.00046429728,0.0178309,0.020785872,0.028601492,0.03531381,0.041981764,0.0283721863735135,0.0197487759589568,0.0832522911128801,0.030210734585037,0.0224546501891518,0.0849328302524388,0.021480151137315,0.0294248122361042,0.192215296350373,0.0267831988904095,0.0290403145672306,0.142171865310819,0.0832522911128801,0
g395,Gene95,-0.4267831,-0.39348522,-0.33948117,-0.39963308,0.02327641,0.02946736,0.036260534,0.04360089,-0.410696749750997,0.0343036118769964,1.11022302462516e-16,-0.37344718528128,0.0435863330957934,1.11022302462516e-16,-0.31562937970414,0.054052860071528,3.46827011554751e-10,-0.369771802456619,0.0633811743820163,7.50470685595417e-10,1.11022302462516e-16,0
g396,Gene96,0.26240942,0.21886563,-0.7208246,0.18178406,0.020847177,0.028560087,0.040703163,0.052173812,0.267195394312676,0.028807331795468,5.75510180545985e-19,0.225358653362808,0.039437062346755,1.52173527721939e-08,-0.7106855843179,0.0561204098132843,0,0.194611353644038,0.0718096949809387,0.00358668682944173,0,2
g397,Gene97,0.1541916,0.15667368,0.18576767,0.1790371,0.020685732,0.028128007,0.034867533,0.042423394,0.12802726302974,0.0171975811809759,7.85030290301289e-09,0.127621407333098,0.0181363089299427,1.11465820435572e-05,0.128285723436625,0.0184195521788914,2.35635097940622e-05,0.127561955834827,0.0196094556756917,0.00039400000555025,7.85030290301289e-09,0
g398,Gene98,0.46585017,0.55132455,0.50947106,0.5092282,0.020333925,0.028303772,0.033941083,0.04114732,0.453440769025035,0.0306298837529736,6.86928173245996e-53,0.533626176900858,0.0427052973302766,1.68015816589628e-38,0.488488111368615,0.0510821578496607,2.77010799901357e-23,0.483759161043628,0.0618059869102045,3.39395216861526e-16,6.86928173245996e-53,0
g399,Gene99,0.15995759,0.20826972,0.21209267,0.23771414,0.02012503,0.028287992,0.035751745,0.04405851,0.110528980164365,0.0189784074237732,4.18548844517521e-08,0.116959980257985,0.0273066682678225,6.00931523587069e-07,0.114378974906678,0.0281826527865873,0.000102047233427872,0.115834688724298,0.0329884083734129,0.000445744382534827,4.18548844517521e-08,0
g4,Gene4,-0.2683172,-0.2724593,-0.24474582,-0.2773621,0.020999655,0.028565565,0.035483543,0.0423668,-0.270424702627407,0.0174442490339997,0,-0.27037551712048,0.0177774231545901,6.76791955811495e-13,-0.269982175664926,0.0190306348783741,4.58938534952935e-08,-0.270264051733869,0.0185962892321093,1.38924169390542e-07,0,0
g40,Gene40,-0.026086038,-0.04121007,-0.04979837,-0.014825632,0.020202383,0.028742936,0.03552282,0.043365113,-0.0220228472331574,0.0193369148450728,0.154260225734223,-0.0283618055926471,0.0249803988952135,0.135513476726446,-0.0312369781109755,0.0296053007043282,0.14370692432305,-0.0129394843779373,0.0358697762743998,0.296708983051404,0.135513476726446,1
g400,Gene100,0.0673057,0.0067597902,0.076586075,0.07585932,0.019843945,0.027810719,0.034808345,0.04287277,0.0514757187123698,0.0220210245826269,0.00885487596592403,-0.0107734995362269,0.0301840342388442,0.355410934294378,0.048190237549823,0.0373288711329846,0.0946871831152338,0.0415759644337802,0.0444958674846262,0.172112753813144,0.00885487596592403,0
