gene,betahat_d0,betahat_d1,betahat_d2,betahat_d3,se_d0,se_d1,se_d2,se_d3,postmean_d0,postsd_d0,lfsr_d0,postmean_d1,postsd_d1,lfsr_d1,postmean_d2,postsd_d2,lfsr_d2,postmean_d3,postsd_d3,lfsr_d3,lfsr_min,best_day
Gene80,-0.01191775,0.044610143,0.0030222943,0.004500529,0.010388803,0.021434309,0.027228344,0.03728224,-0.0142868706141212,0.009968067776235,0.116777911668021,0.0349708255485051,0.0148807661714679,0.0110868156560287,-0.00397536315002346,0.0176055512765047,0.436771654597177,-0.00440336939076086,0.0221187461664964,0.446615235295983,0.0110868156560287,1
Gene81,0.03535227,0.062436633,0.06672243,0.056026574,0.0106429625,0.02028159,0.02923786,0.038721938,0.0159442316876392,0.0102807938843776,0.0716599230665555,0.0310364535838321,0.0151345087171118,0.0214166744337703,0.0224939315343462,0.0202928102016181,0.146553427357063,0.00441031475387374,0.0249374561889028,0.449987660252526,0.0214166744337703,1
Gene82,0.012673632,0.029621681,0.036154002,0.07054387,0.010570592,0.021042915,0.031085368,0.039558847,-0.00427296227534639,0.00860200567651512,0.390370017731905,0.000881820040961874,0.0129995545004702,0.51646738508189,-0.00366358546696966,0.0172722004421912,0.456005918745576,0.0103792059188775,0.0215881655163567,0.397845220005848,0.390370017731905,0
Gene83,-0.0343777,0.012230125,0.044915095,0.010850967,0.0098111415,0.019361248,0.029403174,0.03856494,-0.0418892578324668,0.00960408560790872,6.44121442251455e-05,-0.00152623957842801,0.013654212909911,0.467135378193177,0.0190429432064213,0.0194856881366737,0.162029841535944,-0.0130831430314396,0.0235630896605175,0.291089505368229,6.44121442251455e-05,0
Gene84,0.022443842,0.3296738,-0.001615475,-0.048560053,0.010405914,0.022302927,0.0327579,0.04159171,0.0199305346157239,0.0189393539802684,0.145793157314463,0.325131211268678,0.0316897068553684,1.99792838945582e-24,-0.0077453916628644,0.0464457100976927,0.431852651378351,-0.056147131435844,0.0588796491634008,0.169674483552105,1.99792838945582e-24,1
Gene85,0.030263502,0.024220662,-0.0124351615,0.008466654,0.010147098,0.02147847,0.030462014,0.040699597,0.0298294052180563,0.00962768207697855,0.000684809590002171,0.023388916866494,0.0149822093146645,0.052076618078293,-0.00688016272779525,0.020569401965627,0.348905395222684,0.00999928586261526,0.0244288147497731,0.354329792750896,0.000684809590002171,0
Gene86,0.02073868,0.02367196,0.004745355,0.038564198,0.009919276,0.020870004,0.029020732,0.038594272,0.0118317715090386,0.00964527154450778,0.141270597394523,0.0101648344565944,0.0140309958023705,0.262036926173344,-0.00930782654837528,0.0192271041544739,0.308987601825794,0.0118782086177473,0.0222751593164586,0.327178149280202,0.141270597394523,0
Gene87,0.003926711,-0.035796896,-0.0066821435,0.017056072,0.009328811,0.021732287,0.029948946,0.038591783,0.00231968422007595,0.00807776356941329,0.537405836978075,-0.0343120190602136,0.0134645924400556,0.00888103583685174,-0.0049192515137997,0.0166001098744049,0.5455124814018,0.00739312676115274,0.0200334675397408,0.508619616685221,0.00888103583685174,1
Gene88,0.043073855,0.045421667,0.045916572,0.050707623,0.010571435,0.022006817,0.030095514,0.04005913,0.0299141220632986,0.0101563297726271,0.00106482346437448,0.0241643364836931,0.015855605953353,0.0678371975772607,0.0183562084224874,0.0207656212431703,0.206654948561382,0.0150233470468337,0.0250394100764663,0.292396923869786,0.00106482346437448,0
Gene89,0.012929501,0.06239548,0.040661793,0.004930312,0.010113551,0.02113331,0.031001898,0.0388023,0.00493640159613304,0.0094420583401285,0.363608773393469,0.045921432945501,0.0145586128152029,0.000678754765980313,0.0184668379370429,0.0205967927578412,0.239979590289901,-0.00856264993130033,0.0232193839185546,0.400178269127921,0.000678754765980313,1
Gene9,0.08423884,-0.1092809,-0.21151781,-0.10821875,0.010680807,0.022945596,0.032259956,0.039985966,0.092130628107708,0.0191357158398516,1.6844771163632e-06,-0.0954478351265774,0.0329516091645268,0.00137093340179451,-0.191659991580026,0.0463482574074886,7.91438664793365e-06,-0.0840019743037212,0.0572693563725572,0.0685714132232161,1.6844771163632e-06,0
Gene90,-0.01882136,0.03740816,-0.000605962,-0.004232102,0.009652151,0.021639615,0.030988267,0.039007157,-0.0194295622840166,0.00926038099721679,0.0237803855406665,0.0311149251596824,0.0144153778965919,0.0172282272872322,-0.00343361439750529,0.019271333518615,0.427623838183813,-0.00632844779607407,0.0225894052726499,0.385931090565253,0.0172282272872322,1
Gene91,0.017143438,-0.012530801,-0.01001838,-0.037082836,0.009843702,0.020457057,0.029973798,0.039681114,0.025377121306759,0.00940179350493371,0.0033166370277136,0.0021364312533262,0.0143729726879197,0.45505678660678,0.00968485212651577,0.0193231929624095,0.311295382062405,-0.00515421272665271,0.0236371889129448,0.396541108319145,0.0033166370277136,0
Gene92,0.024024203,0.056126464,0.729513,0.049875267,0.010583024,0.02177266,0.033149127,0.042530574,0.000974181900665385,0.0060895687978599,0.954035826171212,0.00254514986756011,0.0128340810018876,0.947839391375269,0.671391551620837,0.0195923352652258,4.4344674406746e-51,0.00159223060777388,0.0160554586655352,0.961785738040149,4.4344674406746e-51,2
Gene93,0.02340231,0.06194779,0.028179819,0.021389978,0.009783794,0.020494616,0.029917968,0.037415482,0.0138875154239841,0.0103318787158033,0.11398241260096,0.0447503523776646,0.0148810302056888,0.000806160227411211,0.00899931024720133,0.0203196496463234,0.370353863419037,0.00118583860198766,0.023711790455234,0.52186724680087,0.000806160227411211,1
Gene94,0.015215419,0.022156917,-0.0058108885,0.012087466,0.010029788,0.021489704,0.029307747,0.03765414,0.0126673751711502,0.0097199129280465,0.110679280564815,0.0170787359494162,0.0147161142934986,0.129410687537574,-0.00677429563726736,0.0195589921442328,0.358023958694432,0.00634133829639548,0.0224325215181293,0.409880283010803,0.110679280564815,0
Gene95,-0.0033014545,0.030379375,0.08596088,0.026301159,0.010032502,0.02021508,0.028762318,0.038334817,-0.0187946318965917,0.00950673522668741,0.0278445732427971,0.00511131611572798,0.0140302719403489,0.357242253312417,0.0420311462773947,0.0190055906626035,0.0132212089940794,-0.0146023313095337,0.0231935303431351,0.250967709240707,0.0132212089940794,2
Gene96,0.044154536,0.00031005527,-0.9378856,-0.03483663,0.009411329,0.02117753,0.03371774,0.045831114,0.0519988214867743,0.0193254319135299,0.00356752649903498,0.012778404255558,0.0306866076618744,0.338542916059861,-0.916958493811275,0.0488249518166955,0,-0.00782397542741066,0.0663011358186293,0.45304183940625,0,2
Gene97,0.010121613,0.012921784,0.04134311,0.035222765,0.009981069,0.022093184,0.030313188,0.038019508,-0.0012033781387706,0.00808557619572462,0.566373463323486,-0.00522404377853344,0.0130999866107951,0.388571451837903,0.0098619260319969,0.0175145125884955,0.369741662255053,0.00114052299855138,0.0190359826607073,0.607595921689404,0.369741662255053,2
Gene98,-0.010743949,0.07365386,0.032249607,0.031730972,0.010239034,0.021694183,0.029151179,0.036047142,-0.0237535435467482,0.00968290252102727,0.0102784856892562,0.0453874609588119,0.0152695304771049,0.00173329132834054,0.00149878677279761,0.0194731005358063,0.477810367188299,-0.00424777760583453,0.0227234887900042,0.411866692035457,0.00173329132834054,1
Gene99,-0.00015386486,0.04849181,0.05236098,0.07845454,0.010664799,0.022188624,0.030692479,0.041227713,-0.0211236820115606,0.00902237065124403,0.0112161124028533,0.0105474476131376,0.0145597471864085,0.224735923901448,0.00142051308385664,0.0188980099787576,0.467595156089129,0.00725773854892435,0.0230912893002232,0.369488283265773,0.0112161124028533,0
