gene,n_guides,best_day,best_day_among_active,active_days,hit_anyday,max_abs_postmean,min_lfsr,min_lfsr_among_active,guide_min_lfsr_min,median_guide_lfsr_min,gene_postmean_d0,gene_postsd_d0,gene_lfsr_d0,gene_postmean_d1,gene_postsd_d1,gene_lfsr_d1,gene_postmean_d2,gene_postsd_d2,gene_lfsr_d2,gene_postmean_d3,gene_postsd_d3,gene_lfsr_d3
Gene21,6,1,,,False,0.09390529313166321,0.0,,0.0,5.383156548003938e-13,0.040077903322447705,0.00880544687604915,2.663366613642193e-06,0.09390529313166321,0.010471424055065895,0.0,0.02981556240294035,0.012251479352218606,0.007474142180527221,0.0071058448344754775,0.014037847577890462,0.3063609679320487
Gene22,6,0,0.0,"d0,d1,d2",True,0.6337246258544769,0.0,0.0,2.48444116379316e-72,6.86202845493435e-40,0.22078019209110297,0.012990548044664395,0.0,0.6337246258544769,0.018748608747603358,0.0,0.21984931525503545,0.024190662426793973,0.0,0.13934869756953905,0.028669588291845582,5.854313354092255e-07
Gene23,6,0,0.0,d0,True,0.49574639404814924,0.0,0.0,0.0,0.0,-0.49574639404814924,0.01338847054779723,0.0,-0.02687710569563132,0.01935171969560974,0.08243549190073507,0.09112426982098366,0.023445970720346765,5.0836528553088733e-05,0.045679543540639064,0.027965722161911157,0.05119119732549737
Gene24,6,0,,,False,0.13370354758010217,0.0,,1.55840442695796e-39,9.912100924552869e-07,0.10098928261664208,0.009336955285125076,0.0,0.09755393554958461,0.01251960955794207,3.3306690738754696e-15,0.13370354758010217,0.015910523440045662,0.0,0.1332911920747444,0.017663396582444767,2.2426505097428162e-14
Gene25,6,1,,,False,0.05977412083374027,2.123705906353912e-06,,4.76052739875122e-10,0.01935988249052255,0.008857393262634978,0.00965548319847317,0.1794813751269867,0.05977412083374027,0.012997501043053528,2.123705906353912e-06,0.023280593270095417,0.015999936192351193,0.07282869513013646,0.020922325909675434,0.018292764564244623,0.12636393266507562
Gene26,6,0,,,False,0.18387147396285178,0.0,,8.99731817361009e-22,3.204651925306157e-11,0.1638336851853707,0.006783601590823215,0.0,0.1676354429580121,0.007120305912929565,0.0,0.17508645511384863,0.007484828848591354,0.0,0.18387147396285178,0.007884630098808819,0.0
Gene27,6,0,,,False,0.18092913967462243,0.0,,1.74155347161833e-22,4.077915299503788e-09,0.13712792755270714,0.011000192815646757,0.0,0.14633678895379473,0.013316351500481055,0.0,0.18092913967462243,0.015735389018201682,0.0,0.0961714303023642,0.021909223499475397,5.679513479017739e-06
Gene28,6,1,,,False,0.03456848553270477,4.601748919252913e-06,,2.8141904799603203e-15,0.00023686973552458122,-0.03133445670126162,0.0074022261293206215,1.152395173420473e-05,-0.03456848553270477,0.007794319045192955,4.601748919252913e-06,-0.02834506846178335,0.00837636250306567,0.00035727424228571003,-0.027496213656015605,0.008809287327256887,0.0009003471053827816
Gene29,6,3,,,False,0.08415426940087932,1.3988810110276972e-14,,9.9031893796564e-14,9.370514768151366e-10,-0.02980304330460299,0.00808310790405928,0.00011342225275545736,-0.057915704599318454,0.009140429865113868,1.1774115016294218e-10,-0.019065145562028766,0.009877459638511827,0.026793081236303973,-0.08415426940087932,0.011062192623985383,1.3988810110276972e-14
Gene3,6,1,1.0,"d1,d3",True,0.7703895413311632,0.0,0.0,0.0,1.0301644253763163e-31,-0.05382804753777977,0.012958241074100383,1.6338337215149323e-05,-0.4340420384027651,0.018581557965541465,0.0,-0.05062529886816796,0.0234737888557249,0.015515555764105127,0.7703895413311632,0.030954174077594494,0.0
Gene30,6,0,,,False,0.11933134548444373,0.0,,0.0,2.1055246930758767e-08,-0.09809353391779436,0.007500651036410048,0.0,-0.10392015663742082,0.008442403257895853,0.0,-0.09186345566270902,0.009943242698532721,0.0,-0.11933134548444373,0.00992111306781079,0.0
Gene31,6,0,,,False,0.05073828482419791,6.199485369506874e-13,,0.0,1.1399284297479064e-16,-0.05073828482419791,0.007145373511377086,6.199485369506874e-13,-0.04836047821855195,0.007317004357808492,1.9303447729157597e-11,-0.0462125844856686,0.007470042277807032,3.0779068183051095e-10,-0.03787672876086205,0.007804230147283323,6.069390160456933e-07
Gene32,6,3,3.0,d3,True,0.44561183852701175,0.0,0.0,0.0,3.652329576921557e-17,0.011679124927111675,0.01276201127261525,0.18005705516714232,0.007377696314636473,0.01543249754163182,0.3163029078431745,0.0461040254704206,0.021263219767316488,0.015069747218789287,0.44561183852701175,0.026019296374332174,0.0
Gene33,6,1,,,False,0.12036194053991202,0.0,,3.2021659295871798e-40,5.266323536522755e-10,0.07778410941387541,0.010722377716002013,2.0172752357439094e-13,0.12036194053991202,0.013015971045374159,0.0,0.07140718078572025,0.016907682734986114,1.2034503644287042e-05,0.027712508880398088,0.02130993289079304,0.09672333780698716
Gene34,6,0,2.0,d2,True,0.35436345355824056,0.0,0.0,0.0,1.447381321080495e-31,0.10532510640155304,0.012311117737664195,0.0,0.08076156274534765,0.016478191591815388,4.764637788756687e-07,-0.35436345355824056,0.02199719123861911,0.0,0.10642629173676149,0.027714829433698317,6.15049802803469e-05
Gene35,6,0,,,False,0.10676195196305102,0.0,,4.00205623917751e-14,2.6712976570888203e-06,0.0945378098939758,0.006869420126383447,0.0,0.09896541458253118,0.007502296547398888,0.0,0.10363503729640255,0.007777898919483114,0.0,0.10676195196305102,0.008716842355454455,0.0
