guide,gene,betahat_d0,betahat_d1,betahat_d2,betahat_d3,se_d0,se_d1,se_d2,se_d3,postmean_d0,postsd_d0,lfsr_d0,postmean_d1,postsd_d1,lfsr_d1,postmean_d2,postsd_d2,lfsr_d2,postmean_d3,postsd_d3,lfsr_d3,lfsr_min,best_day
g234,Gene34,0.036346935,0.021891547,0.0504112,0.11755066,0.010947634,0.01337554,0.015917793,0.020777658,0.0392528959435439,0.0171275534242463,0.0211448985739931,0.0309449157252492,0.0174317049496046,0.0479488261211557,0.0469307602680249,0.0193039862649149,0.0172464534496303,0.0732124759732975,0.0241374452297546,0.000440545902689414,0.000440545902689414,3
g235,Gene35,0.12940249,0.13583246,0.12131015,0.060111847,0.011737128,0.014403612,0.016528571,0.020314487,0.118368136169027,0.016371853491543,1.52558558623746e-12,0.120732664234642,0.0173741419281469,6.61799477497884e-12,0.112396752251898,0.0185881954957726,7.28876225958956e-09,0.0886453111750442,0.0241786718906951,9.18064728344526e-05,1.52558558623746e-12,0
g236,Gene36,-0.013198855,0.005942689,-0.027603494,0.0096792,0.012059794,0.014146477,0.016108865,0.020651415,-0.0061336484964194,0.0134447032275513,0.541443025275479,-0.000564608118265041,0.013334759539882,0.663060197319263,-0.00955427446408229,0.0163183465139924,0.500270530399162,-0.000215764675716923,0.018237465489112,0.625659626005589,0.500270530399162,2
g237,Gene37,0.09999918,0.052557956,0.08975266,0.09271647,0.011144887,0.013911327,0.0159264,0.018710151,0.0880107020556114,0.0166908215608709,5.21485683315275e-08,0.0642292630744475,0.0182798299784846,0.000270011160117769,0.081690276886197,0.0179421545989211,8.33264135316023e-06,0.0817536460421278,0.019626287699002,4.44379297755397e-05,5.21485683315275e-08,0
g238,Gene38,0.02009564,0.044979546,0.026832853,0.07543186,0.011682545,0.013825199,0.015700435,0.019459179,0.0271865252375651,0.0168118493141626,0.0689284661769031,0.0394285273677316,0.0170889680459407,0.0219808972975252,0.0310004160547447,0.0181339923671439,0.0589961374412626,0.0497440604972637,0.0215710424378035,0.0083016558398879,0.0083016558398879,3
g239,Gene39,-0.06402142,-0.054942124,-0.072081335,-0.0018896157,0.011160419,0.013830371,0.017009025,0.021126676,-0.0563004439847073,0.0163499590615713,0.000358294814080784,-0.0514260235608082,0.0166070970605496,0.00149217833105164,-0.0579596821117438,0.0190666770642737,0.0013626978165121,-0.031622741164607,0.0234188646314006,0.0983613449830011,0.000358294814080784,0
g24,Gene24,0.06834113,0.043583512,0.024492094,0.08130587,0.010996173,0.014046197,0.016327763,0.02025699,0.058656887815214,0.0166433492766659,0.000283794785048382,0.0459670925430583,0.0168683984922777,0.00494025743034412,0.037770162141077,0.0194742978524255,0.0324376610987485,0.0597360835340963,0.0210591212293437,0.00218661737100586,0.000283794785048382,0
g240,Gene40,0.012005313,0.0015976491,-0.018322514,0.10911448,0.012894718,0.015067721,0.016811786,0.020939535,0.00546361872676781,0.012622325866042,0.691867315632618,0.00330148799639271,0.0122681846410513,0.737607032073491,-0.000357389637343006,0.0125235980445262,0.801479427493365,0.0776533130352661,0.0339529774935784,0.0177559718744422,0.0177559718744422,3
g241,Gene41,-0.039743904,-0.055812832,-0.06451673,-0.031175924,0.012188637,0.014664721,0.016825868,0.0214934,-0.0423648806772579,0.0159886769743391,0.00670552747439746,-0.0492756999516326,0.016782085008506,0.00244189342620627,-0.0519268487373466,0.0183796268025046,0.0027800010263187,-0.0402599133860818,0.0207701818479313,0.0365377863376882,0.00244189342620627,1
g242,Gene42,0.06239094,0.07391936,0.14491308,0.08175239,0.011332564,0.0132349245,0.016354425,0.020954255,0.0690297510730482,0.017271423352996,3.62439875453702e-05,0.0759323061816976,0.0169031164287907,5.33812792165502e-06,0.112434054663572,0.0210800589086976,2.6356542397719e-09,0.0798472158158746,0.0220643075988363,0.000215397018541924,2.6356542397719e-09,2
g243,Gene43,-0.012087303,-0.059196208,-0.008445988,0.0622266,0.011826833,0.01395607,0.016129933,0.020071832,-0.0101312049901816,0.0166925984696071,0.310257835626244,-0.0370051736799924,0.020099086788096,0.0796847714496214,-0.00796699634594274,0.0188735076778385,0.372735329150004,0.0231831328272164,0.0239055151113706,0.181856962922045,0.0796847714496214,1
g244,Gene44,0.04978526,0.021709519,0.033389732,0.06885267,0.011821474,0.014782201,0.01619021,0.019966964,0.0434886625365717,0.0163693426362225,0.00826045443432043,0.0304942578888329,0.017791205172179,0.0548779507601317,0.0358144216242645,0.0181297459180639,0.0331748671605291,0.048200870339027,0.020781330509119,0.00934893789473234,0.00826045443432043,0
g245,Gene45,0.027631668,-0.06250273,0.005063425,0.04843214,0.010078628,0.01298001,0.015751755,0.019294543,0.0177594357376656,0.0172262466273967,0.167486263196364,-0.0389854395935064,0.0183228474484965,0.0380918055498263,0.00325041813044354,0.01895925118263,0.446356549286508,0.0231137688838213,0.0219718648940649,0.155402663520754,0.0380918055498263,1
g246,Gene46,-0.029430151,-0.04819786,-0.029443488,0.027857348,0.012625516,0.014921439,0.016472628,0.020920273,-0.0249961515043656,0.0168931338508052,0.0955245913989959,-0.0335781645921844,0.0191382651725669,0.0636042393239864,-0.0242698200239924,0.019041979808155,0.125514360896964,-0.0034274639985541,0.0232658756019472,0.447812297910671,0.0636042393239864,1
g247,Gene47,0.047164258,0.038388416,0.01797297,0.11908449,0.0120481895,0.014643607,0.016996838,0.021684501,0.0457282144690329,0.0171208394276615,0.0122732446247523,0.0409943612300664,0.0181246970962948,0.020708494237508,0.0318986289255855,0.0202070052831868,0.0677966187456931,0.0719177032660466,0.0243860655103113,0.000638217787972846,0.000638217787972846,3
g248,Gene48,-0.0370821,-0.049446087,-0.042187143,-0.10781568,0.010908821,0.013298364,0.015215847,0.01970051,-0.0427914681882534,0.0165806554701163,0.00758528100689704,-0.0493199649487013,0.0162293983862122,0.00259130452653666,-0.0458169800750481,0.0177581453333382,0.00781895946407785,-0.0711067570316321,0.0227477220979441,0.000235135748004156,0.000235135748004156,3
g249,Gene49,0.004563063,0.014457557,-0.010236374,0.014445521,0.011447864,0.013819204,0.016188757,0.019991804,0.00275246238615539,0.0118737159039542,0.647533592497525,0.00516253037645054,0.0128704785931211,0.599338349079977,-0.000404322366183433,0.0133846116039984,0.716285222377674,0.00565206887709969,0.017406075137376,0.565018579192951,0.565018579192951,3
g25,Gene25,-0.024795841,0.014389422,-0.011640591,0.051677976,0.011717573,0.013889061,0.015815323,0.01997323,-0.00861609611584141,0.0154086644684415,0.49104727262885,0.00620391670707402,0.0147835883377488,0.534295501414422,-0.00287373247223346,0.0153295863033558,0.610186061405151,0.0219699519149626,0.0250891652893909,0.298562181772635,0.298562181772635,3
g250,Gene50,0.06132676,0.06403415,0.08810698,0.12612428,0.0113739595,0.013469235,0.015437757,0.02057325,0.0667772859685069,0.0164596600171452,6.39324082713114e-05,0.0681658408339239,0.0164009077485696,4.70049255713623e-05,0.079347768545555,0.0177594822996969,8.04159040364636e-06,0.0903716881920582,0.0223128963813252,9.17623483736345e-06,8.04159040364636e-06,2
g251,Gene51,0.082132146,-0.0013270231,0.06450609,0.09758435,0.012159909,0.014788872,0.016438868,0.020365357,0.0707602333114827,0.017285712574312,3.38367924059543e-05,0.0204692737586482,0.0192506654143936,0.14222412150767,0.0583034175391939,0.0196503321520254,0.00158039062711231,0.0711680850258015,0.0223894388892246,0.000684518755608046,3.38367924059543e-05,0
g252,Gene52,0.08682161,0.044440363,0.021237416,0.030744957,0.012698817,0.014947973,0.017827224,0.02168636,0.0692076657294697,0.0178876916398019,4.60026340523809e-05,0.0444265053061116,0.0182060556834338,0.00867116875136053,0.0336773934752744,0.0209681173711314,0.0579878106039476,0.03904789571055,0.0226743756728922,0.0470015539337422,4.60026340523809e-05,0
g253,Gene53,0.052323166,0.00055821985,0.026478905,0.071441896,0.011372004,0.0140665425,0.016658427,0.020436343,0.0426357206848301,0.0178192615575837,0.0206118046322462,0.0141631331327668,0.0183855816971887,0.234627498180704,0.0285098656775482,0.0193850959412445,0.0830594091242123,0.0468272402142792,0.0224279457442885,0.0179235482268534,0.0179235482268534,3
g254,Gene54,-0.07699276,-0.096289344,-0.16289544,-0.068465576,0.01231571,0.015010553,0.017327376,0.021558138,-0.0818999471797453,0.0172869981555993,1.24747956842253e-06,-0.0930463621192645,0.018277006039857,3.2109740233377e-07,-0.124716464150674,0.0217586544159487,2.63102317710207e-10,-0.0809739109989589,0.0228468680654885,0.000262884259296325,2.63102317710207e-10,2
g255,Gene55,-0.030870156,-0.05062202,-0.08144703,0.013168104,0.011625033,0.014150655,0.015944105,0.021091865,-0.0333103274323268,0.0168811780817017,0.0268607093175632,-0.0444631855337201,0.0174319110873374,0.00595988984136597,-0.0593225961216341,0.019815854821233,0.00115344388960992,-0.0173644756323503,0.023331789272103,0.233738553004385,0.00115344388960992,2
g256,Gene56,-0.023132382,-0.058109958,0.0021684826,0.019259548,0.012205748,0.014754904,0.017269092,0.020678565,-0.019406971260713,0.0169060633036333,0.159547480898072,-0.0368535198863575,0.0205936046835669,0.0731258859278198,-0.00746396719931481,0.0196823353870333,0.379556026879433,-0.00233947678746574,0.0222958749610269,0.470699892028294,0.0731258859278198,1
g257,Gene57,0.026683778,0.06946996,0.099896505,0.064678065,0.011678119,0.014001457,0.016446706,0.020644173,0.0390342837904281,0.0179563143419923,0.0145464943545959,0.0636703471723619,0.0173223622307523,0.000137255796295821,0.0776890951843231,0.0202089770804599,2.56971048430789e-05,0.0594078531836151,0.0216829968505837,0.00376921721627005,2.56971048430789e-05,2
g258,Gene58,-0.0062991166,-0.0036424825,-0.01026536,-0.0323312,0.012501009,0.014956902,0.017030967,0.021135578,-0.00494564933060424,0.0128466333254206,0.574008898497689,-0.00437035563611007,0.0135672145378409,0.590697200745914,-0.00600771370683846,0.014846506974356,0.565309852362981,-0.0129895567821692,0.0207778931602668,0.426750640171766,0.426750640171766,3
g259,Gene59,0.031071229,-0.02866519,-0.093838714,-0.02723421,0.011167293,0.013257374,0.015718643,0.02080456,0.0116151923528059,0.017281384742143,0.250383229972637,-0.0270674605532436,0.0171674065069415,0.0581774658465096,-0.0638718352716345,0.0194986642879956,0.00177901567285699,-0.0254991759021677,0.0226197008852613,0.130211948763035,0.00177901567285699,2
g26,Gene26,0.09346832,0.05427788,0.022604564,0.16738084,0.012402752,0.014716004,0.016912602,0.021778546,0.0845898165427428,0.0171984890428247,3.28219029378245e-06,0.0603264949306526,0.0184270483044171,0.000561199199633566,0.0446861217386964,0.0205167883255658,0.0143696555860211,0.108528374929245,0.0237015516839542,1.25207718040933e-06,1.25207718040933e-06,3
g260,Gene60,0.042459942,0.008181931,0.05710591,0.05435751,0.0115502635,0.013686774,0.015789974,0.019713866,0.0385870642115032,0.0164484947572128,0.0137899847824348,0.020874256570237,0.0179432811295222,0.132461971609055,0.044776173526187,0.0188110668201261,0.0110072642396323,0.0418339730289666,0.0207163338896534,0.0222945284310802,0.0110072642396323,2
g261,Gene61,-0.016079571,0.046860468,0.045432206,0.048179768,0.011296034,0.013353421,0.015603082,0.020082265,0.000250211184401255,0.0179910670772144,0.507215526527863,0.0378417156168892,0.0177396948457733,0.0275050331164016,0.0356425683273653,0.0193230860447238,0.0418656166555235,0.0347829130004807,0.022023767734258,0.0603464987103197,0.0275050331164016,1
g262,Gene62,0.06416938,0.05702406,0.09552662,0.0897651,0.012737613,0.014904995,0.017372482,0.021724664,0.0656566047998999,0.0159827135602135,6.65497029901335e-05,0.0626195295781833,0.0174113029391139,0.000447770409943825,0.0774299067968154,0.0192427141751889,3.0302571840632e-05,0.0732892883305515,0.0208086162947785,0.00044517686989732,3.0302571840632e-05,2
g263,Gene63,0.07735328,0.06770051,0.12733732,0.09206745,0.012180513,0.014530631,0.016935136,0.020835614,0.0788078169205451,0.0163552559113693,2.56849570877856e-06,0.0741689239907474,0.0177538052303405,3.4848523691986e-05,0.100025351213574,0.020572356350656,9.44119204656894e-08,0.0839392187298165,0.0208781609456833,8.55799691307924e-05,9.44119204656894e-08,2
g264,Gene64,-0.001037669,-0.03373285,-0.024376957,0.009755856,0.011565412,0.01408455,0.016481789,0.020724513,-0.00530616961557284,0.0147238198374758,0.48303428397889,-0.0175327758196637,0.0179856745556447,0.298488221425059,-0.0135219911428732,0.0177284986977133,0.355095074254098,-0.0035159144930971,0.0198326752903548,0.504368832069807,0.298488221425059,1
