guide,gene,betahat_d0,betahat_d1,betahat_d2,betahat_d3,se_d0,se_d1,se_d2,se_d3
g527,Gene27,-0.010341411,-0.00710152,0.0012046867,0.036430422,0.012465729,0.014437708,0.016160194,0.019537976
g528,Gene28,0.002299078,0.076586656,-0.005771622,-0.049752556,0.011499641,0.014408775,0.01745392,0.021698356
g529,Gene29,-0.052317087,-0.01842497,-0.026285388,-0.015208113,0.011708023,0.01392411,0.01614091,0.020325668
g53,Gene53,0.07288413,0.0211192,0.047039878,0.09200295,0.011114037,0.013797685,0.016717669,0.020279072
g530,Gene30,-0.013080602,-0.0032889638,-0.09494799,-0.034793407,0.010935152,0.0138723,0.01630731,0.020363271
g531,Gene31,-0.111979075,-0.111533485,-0.14500116,-0.08613617,0.011674529,0.013845181,0.01577868,0.020252613
g532,Gene32,-0.068244286,-0.008620286,0.05879178,0.06095676,0.012272298,0.014837755,0.017681103,0.021908797
g533,Gene33,0.049445223,0.015761377,0.0012265842,0.011671839,0.0122437915,0.014968805,0.017284192,0.02106653
g534,Gene34,-0.0716805,-0.086135864,-0.057616245,0.009523255,0.011588519,0.013869663,0.016141005,0.020698553
g535,Gene35,0.017623512,0.02405354,0.009531134,-0.05166714,0.01134526,0.014071452,0.016230656,0.020484561
g536,Gene36,0.0026919092,0.021833438,-0.01171272,0.02556998,0.01149768,0.01333214,0.015549201,0.020127844
g537,Gene37,0.03670941,-0.0107318545,0.02646284,0.029426696,0.010850125,0.013286583,0.015411596,0.018505797
g538,Gene38,0.06422374,0.08910765,0.07096098,0.11955993,0.011476599,0.013721117,0.016195798,0.020178236
g539,Gene39,0.044181537,0.053260848,0.03612166,0.10631336,0.012153208,0.015183246,0.017828016,0.02179256
g54,Gene54,0.046604116,0.027307518,-0.039298534,0.055131383,0.011973925,0.014553107,0.016898612,0.021052364
g540,Gene40,0.07807165,0.06766402,0.047743864,0.17518084,0.012373888,0.015078861,0.01678709,0.02129419
g541,Gene41,-0.008504971,-0.02457389,-0.033277787,6.301005e-05,0.012217926,0.014654704,0.016687322,0.02132778
g542,Gene42,-0.025080798,-0.013552382,0.05744128,-0.005719297,0.011912042,0.0135895545,0.017155144,0.021695537
g543,Gene43,0.008813597,-0.038295284,0.012454926,0.08312753,0.012189886,0.0140793985,0.01618271,0.019710895
g544,Gene44,-0.0009236503,-0.02899936,-0.017319135,0.018143814,0.011646708,0.014529563,0.016418027,0.020001112
g545,Gene45,0.026506202,-0.063628234,0.0039379704,0.047306668,0.012628894,0.015075604,0.017926121,0.020850824
g546,Gene46,0.06485756,0.046089817,0.064844154,0.12214502,0.0111,0.013662667,0.015594731,0.01997363
g547,Gene47,0.060053628,0.051277835,0.030862354,0.1319738,0.01116171,0.013640051,0.01606808,0.021368142
g548,Gene48,0.06517483,0.0528109,0.060069893,-0.0055586467,0.011756874,0.013747839,0.0155174825,0.020034678
g549,Gene49,0.049933985,0.05982849,0.035134535,0.05981645,0.011882568,0.014257087,0.016489621,0.020165097
g55,Gene55,0.032318633,0.012566808,-0.018258216,0.07635686,0.01105373,0.013567472,0.015684564,0.020864122
g550,Gene50,0.042666517,0.045373894,0.0694467,0.10746401,0.011886012,0.014427649,0.016220467,0.02095979
g551,Gene51,0.025835717,-0.05762346,0.008209621,0.04128788,0.012192115,0.014923386,0.016827498,0.02081181
g552,Gene52,0.06196588,0.019584652,-0.0036182837,0.0058892556,0.012099216,0.014223341,0.017496156,0.021579303
g553,Gene53,0.03134065,-0.020424258,0.005496432,0.050459437,0.011326261,0.014040929,0.016961101,0.020700151
g554,Gene54,0.047389254,0.028092671,-0.038513415,0.05591653,0.012658567,0.014944244,0.0171331,0.021375546
g555,Gene55,-0.010615451,-0.030367307,-0.06119233,0.03342285,0.012078145,0.014270939,0.016149225,0.02152819
g556,Gene56,-0.0008100183,-0.0357876,0.024490856,0.04158188,0.011110939,0.013624925,0.016513666,0.019750915
g557,Gene57,-0.0537996,-0.011013424,0.01941313,-0.015805291,0.011994285,0.014821052,0.016620943,0.020643907
g558,Gene58,0.10430175,0.10695827,0.10033553,0.0782697,0.011745518,0.014298919,0.016074123,0.02040721
g559,Gene59,0.06135501,0.0016186144,-0.06355489,0.003049596,0.011683223,0.013771085,0.01647402,0.020870684
g56,Gene56,0.062621124,0.02764357,0.087921984,0.10501302,0.011769793,0.014316963,0.017183239,0.020760663
g560,Gene60,-0.027289292,-0.06156724,-0.012643327,-0.015391692,0.011881413,0.013987757,0.016126791,0.019844182
g561,Gene61,-0.00011715902,0.062822856,0.061394617,0.064142235,0.011527521,0.014010387,0.015837891,0.020520318
g562,Gene62,-0.024146264,-0.031291544,0.007211043,0.001449545,0.011317709,0.013559074,0.016494144,0.021193458
g563,Gene63,-0.06082636,-0.07047923,-0.010842397,-0.046112217,0.013081651,0.015314241,0.017672734,0.021517111
g564,Gene64,-0.07661761,-0.10931285,-0.09995697,-0.06582415,0.01194372,0.014187683,0.01644395,0.02057254
g565,Gene65,0.017318344,0.015819235,0.0039338586,-0.02906916,0.012599114,0.0147243235,0.016587831,0.020434242
g566,Gene66,0.011299523,0.013534921,0.011570382,0.077141166,0.012070452,0.014125172,0.016642468,0.019844634
g567,Gene67,0.0049973833,-0.028315492,-0.0009873203,0.06167072,0.012349394,0.014239962,0.016181424,0.020148896
g568,Gene68,-0.017487416,-0.04284433,-0.057742946,0.0020563118,0.012284081,0.014241769,0.016009405,0.019711768
g569,Gene69,0.167035,0.14105044,0.08934111,0.09292072,0.01249778,0.014876046,0.017642973,0.022554584
g57,Gene57,-0.003969236,0.038816955,0.06924349,0.034025084,0.010953026,0.013505074,0.01598158,0.020177431
g570,Gene70,-0.022547217,-0.029125985,-0.020997172,-0.009781744,0.010810543,0.01368343,0.016054783,0.020077024
g571,Gene71,-0.008500814,0.049178272,0.09130101,0.06311335,0.011746758,0.014289231,0.016770376,0.02071006
g572,Gene72,-0.1567271,-0.12883201,-0.08621197,-0.082512155,0.012479726,0.014502715,0.016497297,0.0201976
g573,Gene73,-0.0038047254,0.04425816,0.038556598,0.10608638,0.01205019,0.014598735,0.016726194,0.021267544
g574,Gene74,0.056531657,0.01287341,-0.051168036,0.0030900599,0.011929264,0.01470514,0.017271444,0.022071613
g575,Gene75,0.17191686,0.15079588,0.15747371,0.08269633,0.013024425,0.014940986,0.017072927,0.02250219
g576,Gene76,-0.061447136,-0.040800907,-0.024036866,-0.06161482,0.012127836,0.014493982,0.01691289,0.020879272
g577,Gene77,-0.043734904,-0.04384782,-0.035789937,-0.018371435,0.011011458,0.012674582,0.015152699,0.019759625
g578,Gene78,0.055316422,0.060465127,0.04114474,-0.04165685,0.011498902,0.013807665,0.01638694,0.021283723
g579,Gene79,0.050556984,0.047950845,0.07166631,0.039185185,0.01068976,0.013408487,0.016190143,0.020618252
g58,Gene58,0.028712796,0.031369437,0.024746556,0.0026807324,0.012266058,0.014760396,0.016453424,0.020735024
g580,Gene80,0.017788894,0.04007516,-0.009481304,-0.04188454,0.012322411,0.0144203035,0.01658366,0.020842463
g581,Gene81,-0.02231659,-0.040752247,-0.0142376395,0.03442687,0.0113268765,0.013602279,0.015596597,0.019958043
g582,Gene82,-0.07389895,-0.11043865,-0.12054301,-0.010872421,0.010729872,0.013583067,0.016051767,0.020437451
g583,Gene83,-0.05410935,-0.023517933,-0.08193905,-0.087176576,0.0107653495,0.012810401,0.015614481,0.02039781
g584,Gene84,-0.07649793,-0.099357605,-0.109997734,-0.043240093,0.0125057,0.015130005,0.017698105,0.022154339
g585,Gene85,-0.027493926,-0.0319492,-0.016693786,-0.026018629,0.012145414,0.014660986,0.016455512,0.020134814
g586,Gene86,-0.027122336,-0.04788628,-0.0055233,0.03343585,0.011990346,0.013638394,0.015563165,0.021269815
g587,Gene87,-0.005599227,0.05594018,0.0881179,0.048813853,0.011993609,0.014056306,0.016461238,0.021117197
g588,Gene88,-0.055195004,-0.10056343,-0.09682134,-0.02287892,0.011272288,0.014063687,0.016164178,0.02089654
g589,Gene89,-0.035555895,-0.027540604,-0.022415364,-0.037186,0.011323807,0.0136864735,0.015632154,0.0197862
g59,Gene59,0.101241045,0.041504607,-0.023668911,0.042935543,0.012300821,0.014731997,0.016819805,0.021101637
g590,Gene90,0.088452905,0.057223007,0.08078663,0.035135157,0.0125701055,0.014791412,0.016499853,0.0204053
g591,Gene91,-0.003876374,-0.053937957,-0.037654903,-0.060888693,0.011709031,0.014095833,0.015985554,0.020626321
g592,Gene92,-0.00028865747,-0.02895792,-0.021041239,0.046749245,0.011758754,0.013872973,0.01638193,0.021114673
g593,Gene93,0.12376322,0.034866065,0.095780596,0.06539248,0.011573999,0.014644907,0.017262667,0.021529939
g594,Gene94,0.018260172,0.049646415,0.06433126,0.09430819,0.011302072,0.013816335,0.015754774,0.019873606
g595,Gene95,-0.032521527,-0.003709181,-0.003961559,0.10443823,0.01090025,0.013276616,0.015550507,0.020051695
g596,Gene96,-0.021491587,0.031183418,0.0056593576,-0.016677292,0.011932261,0.014597311,0.017077139,0.020102184
g597,Gene97,0.02371932,0.037258122,-0.00800816,-0.02421618,0.012012758,0.014275095,0.016627636,0.020691728
g598,Gene98,-0.040466465,-0.03230991,-0.031224687,0.025959916,0.01092935,0.013550777,0.015432647,0.019650076
g599,Gene99,0.035753623,0.04732132,-0.021370936,0.069812894,0.010841974,0.013222026,0.01547838,0.019656762
g6,Gene6,-0.028899131,0.10694905,0.04538155,0.003598086,0.011791215,0.015691454,0.018235574,0.02214523
g60,Gene60,0.098030955,0.06375292,0.112676926,0.109928474,0.010637279,0.012975675,0.015634816,0.019872803
g600,Gene100,0.03673986,0.049148157,0.054901343,0.06846535,0.012203109,0.01488912,0.016791454,0.021197516
g61,Gene61,-0.06921334,-0.0062732557,-0.007701501,-0.0049539483,0.012265269,0.014518303,0.016267499,0.021015448
g62,Gene62,-0.024566934,-0.031712186,0.0067903893,0.0010288924,0.01257134,0.014217643,0.016764058,0.021305086
g63,Gene63,0.06440828,0.0547555,0.11439233,0.07912251,0.0124943545,0.014586595,0.017201908,0.020866748
g64,Gene64,0.0058385376,-0.026856638,-0.017500727,0.016632054,0.011646799,0.013820525,0.01617139,0.020274933
g65,Gene65,0.050593,0.049093865,0.037208457,0.0042054825,0.012238952,0.01449435,0.016704226,0.020736221
g66,Gene66,-0.023112096,-0.020876693,-0.022841208,0.042729575,0.012381764,0.014769259,0.016895195,0.02023581
g67,Gene67,-0.08523996,-0.1185528,-0.09122461,-0.028566537,0.012261918,0.014310332,0.016592585,0.020512786
g68,Gene68,0.008664796,-0.016692173,-0.03159076,0.028208505,0.01123102,0.013513175,0.015410893,0.019454528
g69,Gene69,0.09073373,0.064749256,0.013039967,0.016619584,0.012728969,0.015114687,0.017907534,0.022217039
g7,Gene7,-0.013337929,-0.012801102,-0.06656485,0.0049893423,0.011271874,0.013756755,0.01585996,0.020292597
g70,Gene70,-0.027190441,-0.033769198,-0.025640437,-0.014424992,0.011335627,0.014647691,0.016885167,0.021691287
g71,Gene71,-0.14029571,-0.08261678,-0.040493812,-0.0686817,0.011786955,0.014691914,0.016930223,0.020914044
g72,Gene72,-0.08022024,-0.052325092,-0.009705083,-0.0060052387,0.012056572,0.0138846515,0.016368542,0.020195743
g73,Gene73,-0.017887523,0.030175358,0.02447379,0.09200358,0.011429284,0.0140703395,0.016030626,0.02080587
g74,Gene74,0.041919023,-0.0017392288,-0.06578068,-0.011522593,0.011443759,0.014331973,0.016738761,0.0213812
g75,Gene75,0.06256626,0.041445434,0.04812325,-0.026654178,0.012815117,0.014888513,0.017381787,0.022636408
g76,Gene76,0.04761914,0.06826543,0.08502939,0.047451403,0.012033414,0.014291171,0.016557923,0.020602532
g77,Gene77,0.031795416,0.031682547,0.039740413,0.057158895,0.011696906,0.013646265,0.016110063,0.020619402
g78,Gene78,0.066191785,0.071340546,0.05202014,-0.030781405,0.012775068,0.014900427,0.017665496,0.022554051
g79,Gene79,0.04049702,0.037890907,0.061606355,0.029125227,0.011268621,0.01385192,0.016443798,0.020662628
g8,Gene8,0.108212516,0.023879938,0.020397019,-0.023113573,0.012300341,0.015475667,0.017588641,0.021200676
g80,Gene80,-0.070669256,-0.04838297,-0.09793948,-0.13034266,0.011784082,0.013639262,0.016163973,0.02048948
g81,Gene81,0.011892039,-0.0065436666,0.019970985,0.06863549,0.011996236,0.01415222,0.016312135,0.020645237
g82,Gene82,-0.100928776,-0.13746855,-0.14757295,-0.03790233,0.01206028,0.014493128,0.016763816,0.02059449
g83,Gene83,0.058950484,0.08954189,0.031120807,0.02588326,0.012568562,0.01428918,0.016758243,0.020658646
g84,Gene84,0.029120728,0.0062610037,-0.0043791533,0.062378515,0.011406409,0.0141020715,0.016657753,0.020885868
g85,Gene85,-0.0059079453,-0.01036318,0.004892205,-0.0044326205,0.012562441,0.0149180135,0.016471207,0.020035379
g86,Gene86,-0.10427882,-0.12504281,-0.08267978,-0.04372065,0.011967477,0.0135395015,0.015472756,0.020936305
g87,Gene87,-0.05117191,0.010367471,0.042545147,0.003241163,0.011448421,0.014112179,0.01673542,0.020915356
g88,Gene88,0.043552928,-0.0018155986,0.0019265565,0.07586893,0.011343404,0.014235634,0.01648751,0.021459004
g89,Gene89,-0.036759473,-0.028744185,-0.023618953,-0.03838958,0.011929511,0.013962539,0.015802285,0.019988557
g9,Gene9,0.05582298,0.080343015,0.09495568,0.14478014,0.012211858,0.014457593,0.016058894,0.020295983
g90,Gene90,0.026811073,-0.0044187666,0.019144878,-0.0265066,0.012088859,0.014331934,0.015795851,0.019855404
g91,Gene91,0.152786,0.10272431,0.119007416,0.095773585,0.012066692,0.013947926,0.015877843,0.021126466
g92,Gene92,-0.033393316,-0.062062625,-0.05414595,0.013644522,0.012000731,0.014073696,0.016157579,0.021049961
g93,Gene93,0.08894005,4.2979173e-05,0.060957488,0.030569425,0.012095413,0.014840706,0.017227657,0.021330897
g94,Gene94,-0.059419807,-0.028033517,-0.013348668,0.016628215,0.010937736,0.013918331,0.015767882,0.020024678
g95,Gene95,0.0606338,0.0894461,0.0891938,0.19759373,0.012383353,0.014490537,0.016252588,0.020366983
g96,Gene96,0.058348935,0.11102393,0.08549989,0.063163206,0.011515802,0.013983805,0.016247893,0.019362722
g97,Gene97,0.013818294,0.027357055,-0.017909184,-0.03411723,0.011981337,0.014134613,0.016147653,0.019880978
g98,Gene98,0.00091875985,0.009075284,0.010160521,0.06734516,0.01040863,0.013166895,0.014921242,0.01899642
g99,Gene99,0.012982614,0.02455031,-0.04414193,0.047041874,0.011374317,0.013665364,0.015844394,0.020250902
