guide,gene,betahat_d0,betahat_d1,betahat_d2,betahat_d3,se_d0,se_d1,se_d2,se_d3
g530,Gene30,-0.19787323,-0.53696406,-0.2205101,-0.2281844,0.028854433,0.04324719,0.05395134,0.06490668
g531,Gene31,0.92661005,0.9771158,-0.24027868,-0.46391422,0.034206145,0.046163313,0.058580346,0.067485444
g532,Gene32,0.3733314,-0.38288546,-0.15328027,-0.42405874,0.030705133,0.043521285,0.052560326,0.06333852
g533,Gene33,-0.24907549,-0.8443427,0.45125082,0.15902121,0.031903364,0.04781423,0.062204212,0.07167083
g534,Gene34,0.6972796,0.1399277,0.47354746,0.14771453,0.030868176,0.042699248,0.053050242,0.06271529
g535,Gene35,0.14925101,0.13211314,0.11807422,0.4056592,0.02874496,0.044020902,0.055544455,0.06756333
g536,Gene36,0.8708874,0.20321761,0.16828604,0.17257328,0.032943774,0.04358058,0.05623911,0.06515895
g537,Gene37,0.27310598,0.3011293,0.23947339,0.24249834,0.028849073,0.040504076,0.053221673,0.059804015
g538,Gene38,0.90076226,-0.43820056,0.5356344,0.13617437,0.03362959,0.05112236,0.06521824,0.07350629
g539,Gene39,-0.8977085,-0.22177558,-0.17205189,-0.52704287,0.033772968,0.046299938,0.059885465,0.068609394
g54,Gene54,0.00063415774,0.062722184,0.64154005,0.05553943,0.030911313,0.04440631,0.05518103,0.063941956
g540,Gene40,-0.04638302,-0.10670495,-0.087744966,-0.060000308,0.028044054,0.040945515,0.051385883,0.0613014
g541,Gene41,0.2568923,0.7409294,0.3296967,0.27005917,0.030122988,0.042626325,0.055333946,0.06650621
g542,Gene42,0.8314961,0.2185151,0.6439863,0.14488076,0.03292396,0.04629407,0.059802156,0.07103447
g543,Gene43,0.5108557,-0.22770686,0.25898886,-0.52111953,0.031519685,0.04269188,0.053079378,0.061007544
g544,Gene44,0.51360595,0.08972661,0.40642506,0.02364678,0.031104077,0.04590121,0.055282906,0.06501189
g545,Gene45,-0.55829287,0.1987835,-0.107363574,-0.7678178,0.03223551,0.045201745,0.056515783,0.063374616
g546,Gene46,0.2158092,0.25198543,0.25554407,0.20332022,0.030226938,0.041429047,0.052275546,0.060700495
g547,Gene47,0.8027574,0.55115706,-0.8883823,-0.02805667,0.032717224,0.045540065,0.063362904,0.0753114
g548,Gene48,-0.51805174,-0.72360116,-0.3724353,0.16518511,0.029751092,0.0422898,0.053778306,0.06502361
g549,Gene49,-0.051589914,0.795261,0.36284164,-0.78510225,0.030456403,0.046631128,0.05754545,0.068043835
g55,Gene55,0.045510583,-0.36996636,0.34581926,0.09267649,0.029342104,0.041821692,0.053115338,0.06574099
g550,Gene50,0.11124474,0.13552502,0.5702812,-0.4439086,0.029489895,0.041704316,0.052063763,0.06379193
g551,Gene51,-0.29653102,1.0323659,0.33798522,0.25363865,0.031728428,0.05145742,0.06203838,0.071912006
g552,Gene52,1.2144444,0.41351697,-0.50727123,0.40653944,0.03641345,0.04877601,0.06472137,0.07701361
g553,Gene53,-0.57612103,-0.36595047,1.0737594,1.0571934,0.030902347,0.046871226,0.06753396,0.07871898
g554,Gene54,0.3189344,0.38102227,0.9598408,0.37383917,0.031735096,0.044433318,0.054369308,0.06376489
g555,Gene55,-0.101718634,-0.51719624,0.19858998,-0.05455275,0.029912638,0.04186956,0.053138677,0.0662864
g556,Gene56,0.20913403,-0.4577377,0.1902347,0.22980301,0.027270233,0.04318124,0.055344205,0.06610509
g557,Gene57,0.090945385,-0.14661191,0.13954562,0.9246318,0.030389076,0.04476278,0.05494604,0.06593212
g558,Gene58,0.27992848,0.76629436,0.4395861,-0.87687624,0.03031153,0.042823765,0.051336825,0.06457845
g559,Gene59,0.1587954,0.17180765,-0.36105606,0.14067148,0.029016793,0.040176947,0.052726842,0.064564146
g56,Gene56,-0.3326835,-0.99955535,-0.35158303,-0.3120146,0.032374687,0.04706555,0.05863635,0.06990431
g560,Gene60,0.76663876,0.04602803,-0.02375109,0.018648334,0.031716127,0.045458615,0.056685038,0.06557663
g561,Gene61,1.1467624,0.5246408,0.4315624,0.49204138,0.035103507,0.048596375,0.05793041,0.067913406
g562,Gene62,-0.24211238,-0.9023366,-0.2598816,0.09934551,0.02801498,0.043871395,0.05748927,0.068492286
g563,Gene63,0.32670888,0.34803355,-0.11794959,0.35346448,0.029158765,0.041889567,0.0547421,0.06508596
g564,Gene64,0.40957415,0.4626073,0.44059274,-0.34194857,0.034589685,0.04436137,0.05539957,0.06598059
g565,Gene65,0.4912336,-0.07202776,-0.5539882,0.97837555,0.032515712,0.04665627,0.05824117,0.073928125
g566,Gene66,0.06151373,0.0774211,0.044755828,0.8569949,0.028309964,0.04048678,0.05517275,0.064951956
g567,Gene67,-0.41257924,-0.18448849,0.10161128,-0.66637224,0.0288573,0.04063016,0.050815545,0.062429205
g568,Gene68,-0.107971914,-0.07762978,-0.07513009,-0.103820466,0.029473636,0.0409988,0.05022609,0.059759602
g569,Gene69,-0.24378392,-0.388667,-0.037767444,0.42344114,0.030384958,0.043554716,0.055681754,0.067269094
g57,Gene57,0.09204179,-0.1455157,0.14064196,0.925728,0.029575748,0.043136206,0.054961983,0.06596132
g570,Gene70,0.66627765,-0.5064474,0.28839606,0.30779165,0.029772105,0.048962854,0.0614351,0.07106414
g571,Gene71,0.3367342,0.3183946,0.010245152,0.30671117,0.031858142,0.04446636,0.05429308,0.063089624
g572,Gene72,-0.44561812,0.100858755,0.08253192,-0.86056656,0.030992886,0.041152615,0.052420814,0.0632014
g573,Gene73,0.94615704,0.31826198,-0.46206117,0.25952336,0.03470604,0.047863554,0.059360713,0.069118045
g574,Gene74,-0.12743174,-0.96858114,-0.11366142,-0.029897515,0.033326816,0.049687743,0.06178358,0.07288066
g575,Gene75,0.059977055,-0.52129483,0.054878477,-0.3678983,0.031578522,0.044523504,0.056153327,0.06844178
g576,Gene76,0.45352915,0.0039361203,0.74616534,0.15578087,0.034690052,0.047664993,0.062132638,0.07287744
g577,Gene77,-0.20495705,-0.22354257,-0.56974,0.7777869,0.029321888,0.039606456,0.052500594,0.06936198
g578,Gene78,-0.8683497,0.7472899,-0.07379469,-0.11257226,0.030422138,0.05205294,0.06271584,0.07104964
g579,Gene79,-0.0036970843,-0.37518796,-0.7010424,-0.5644711,0.029478224,0.042806003,0.053741142,0.06470716
g58,Gene58,-0.055185158,0.43118143,0.10447238,-1.2119889,0.029462699,0.04195781,0.050566524,0.0639987
g580,Gene80,0.19368099,-0.28336102,0.11576438,0.22749075,0.031269334,0.045950063,0.05624782,0.0658187
g581,Gene81,0.7594502,0.15707594,0.034152653,-0.119830236,0.031208633,0.043866113,0.054054562,0.063725114
g582,Gene82,0.0005171202,0.5888565,-0.27484655,-0.8013179,0.029671926,0.042419896,0.05555158,0.0652277
g583,Gene83,1.0241553,0.53597945,1.2444961,1.3602072,0.03368691,0.044960313,0.059323516,0.07071052
g584,Gene84,0.22976281,-0.6467792,0.20574406,0.23382743,0.030629566,0.046322845,0.060673892,0.0716195
g585,Gene85,-0.4742917,0.0706555,-0.66816795,0.105387695,0.027282653,0.042966265,0.053563256,0.06344085
g586,Gene86,0.32875925,0.28644115,-0.24450488,0.050364356,0.030016916,0.039376203,0.050109025,0.06364432
g587,Gene87,0.633483,-0.19712315,-0.4956759,0.085379384,0.031502582,0.044255972,0.055524237,0.06801655
g588,Gene88,-0.11122736,-0.5255087,-0.08277057,0.1781461,0.030077256,0.042525105,0.054202236,0.06577171
g589,Gene89,0.1256446,-0.6189605,0.47586334,0.1597341,0.030392807,0.046973087,0.059171144,0.06795123
g59,Gene59,0.09668249,0.1096945,-0.42316878,0.07855855,0.029432623,0.041707035,0.052756276,0.06454159
g590,Gene90,-0.33957613,0.37205076,-0.31780338,0.6890184,0.030773226,0.044625793,0.055922948,0.06651743
g591,Gene91,-0.7307122,-0.9444468,0.055053465,-0.64060104,0.03208079,0.043948255,0.056201305,0.06732428
g592,Gene92,-0.68655986,0.14073087,-0.15634303,0.13539888,0.03264238,0.046789903,0.057096727,0.069713905
g593,Gene93,0.15422454,-0.33996436,0.34079787,0.5413088,0.03137166,0.043080375,0.057192855,0.06776668
g594,Gene94,-0.44729927,-0.10307786,-0.5550954,-0.09366196,0.027784795,0.04010188,0.05129391,0.061573144
g595,Gene95,1.0321261,0.684019,0.16705516,0.5172189,0.033956934,0.0464537,0.057186227,0.06820967
g596,Gene96,-0.25178784,0.34057942,0.3717767,-0.4960244,0.029611398,0.041875686,0.05147979,0.06096504
g597,Gene97,0.5855741,-0.60460746,0.21209729,0.0052550207,0.032167047,0.048524562,0.061684452,0.07121982
g598,Gene98,-0.19650397,-0.22335675,-0.20467411,-0.24010569,0.029278977,0.042750087,0.052359823,0.06208342
g599,Gene99,0.1222333,0.1037414,-0.79433703,0.08259417,0.030360837,0.04271552,0.05442994,0.06538694
g6,Gene6,0.49727973,0.1914805,0.5573141,0.111153886,0.033310425,0.04657115,0.058983516,0.069610365
g60,Gene60,0.53278375,-0.18782653,-0.25760567,-0.21520634,0.030708224,0.044464685,0.05649212,0.065932736
g600,Gene100,0.08445297,0.08160504,0.06501214,0.055905208,0.031256218,0.04368089,0.05370705,0.064971164
g61,Gene61,0.5718843,-0.0502374,-0.14331605,-0.08283683,0.033157565,0.04697459,0.056441464,0.06693809
g62,Gene62,-0.10689187,-0.7671167,-0.12466102,0.2345661,0.03022007,0.04424987,0.057167884,0.06801157
g63,Gene63,0.30743405,0.32875884,-0.137224,0.3341899,0.03016331,0.04207771,0.054943193,0.065039404
g64,Gene64,0.2569939,0.31002718,0.28801253,-0.4945287,0.03062621,0.0411208,0.052911557,0.06392471
g65,Gene65,0.2623955,-0.30086598,-0.7828261,0.7495376,0.030992065,0.045742508,0.058223553,0.074396625
g66,Gene66,0.008390642,0.024298048,-0.008367278,0.80387187,0.031091338,0.043522485,0.05661605,0.06652588
g67,Gene67,-0.3415657,-0.11347503,0.17262504,-0.595359,0.030540023,0.042367373,0.0531173,0.06459125
g68,Gene68,0.14065473,0.17099679,0.17349637,0.14480636,0.028273832,0.040694643,0.05000928,0.06002072
g69,Gene69,-0.55347806,-0.6983612,-0.34746155,0.11374694,0.030713186,0.043994863,0.056391746,0.06671602
g7,Gene7,-0.17186694,0.467635,0.23010425,-0.5362569,0.029312989,0.042570803,0.050926644,0.061948925
g70,Gene70,0.06864127,-1.1040833,-0.30924013,-0.28984472,0.031110838,0.051274583,0.063739814,0.0749012
g71,Gene71,-0.12023276,-0.13857225,-0.4467217,-0.15025562,0.027630623,0.04221139,0.051804587,0.061242502
g72,Gene72,-0.46100998,0.085467346,0.06714047,-0.8759584,0.031180512,0.04034223,0.05263014,0.06356309
g73,Gene73,0.9500327,0.32213795,-0.4581856,0.2633998,0.034888785,0.047990598,0.058851793,0.06883396
g74,Gene74,-0.14335045,-0.98449916,-0.12958014,-0.045816135,0.031602215,0.04884454,0.059953965,0.07058292
g75,Gene75,-0.04174363,-0.62301505,-0.04684223,-0.46961924,0.030312419,0.044062097,0.056578312,0.06885954
g76,Gene76,0.48234168,0.03274841,0.7749777,0.1845932,0.03131597,0.045169108,0.059880313,0.07099202
g77,Gene77,-0.04097057,-0.059556227,-0.40575317,0.94177353,0.029610174,0.04081414,0.05361833,0.07074963
g78,Gene78,-0.47867438,1.1369662,0.31588098,0.27710348,0.03287616,0.053662915,0.064890675,0.07377595
g79,Gene79,-0.05395494,-0.4254459,-0.75130093,-0.6147287,0.02855802,0.042216785,0.05286029,0.06357667
g8,Gene8,-0.41125712,0.7236816,-0.42771626,0.11486717,0.032220256,0.047923144,0.061864823,0.07012231
g80,Gene80,0.44328058,-0.033761382,0.36536396,0.47708988,0.029516092,0.044055507,0.055220548,0.064903334
g81,Gene81,0.45846575,-0.14390872,-0.26683208,-0.42081526,0.03184423,0.044395193,0.05527136,0.0650665
g82,Gene82,0.013800457,0.6021398,-0.261563,-0.78803444,0.030719906,0.042102132,0.055149566,0.064110935
g83,Gene83,0.5509718,0.06279596,0.77131057,0.8870228,0.032813326,0.04381512,0.057953153,0.06798916
g84,Gene84,0.023219649,-0.85332215,-0.00079906394,0.027284365,0.029466456,0.045882106,0.060258612,0.07021932
g85,Gene85,-0.28902844,0.25591877,-0.48290482,0.29065108,0.03143879,0.045231428,0.054416124,0.06360858
g86,Gene86,0.12024783,0.0779298,-0.45301604,-0.15814698,0.029121831,0.03853712,0.049099293,0.062332187
g87,Gene87,0.34423608,-0.4863698,-0.7849232,-0.20386761,0.030609813,0.04504293,0.05692766,0.06855912
g88,Gene88,0.040438592,-0.3738427,0.068895444,0.3298121,0.028408077,0.041672844,0.05412242,0.06634483
g89,Gene89,0.22553271,-0.5190715,0.5757516,0.25962248,0.030344464,0.045736983,0.058015697,0.06714964
g9,Gene9,0.67233986,-0.48661852,0.005199292,-0.010520119,0.03173736,0.04992856,0.05964159,0.069422215
g90,Gene90,-0.26304382,0.44858328,-0.24127105,0.76555073,0.029918408,0.043183587,0.053914703,0.06496241
g91,Gene91,-0.95507604,-1.1688114,-0.16931021,-0.8649648,0.031014381,0.04205802,0.05510031,0.06731011
g92,Gene92,-0.7816535,0.045637704,-0.2514363,0.040305737,0.03381286,0.047246657,0.05651399,0.06937516
g93,Gene93,0.103370674,-0.39081794,0.28994396,0.49045536,0.029249894,0.041135486,0.05506205,0.065690584
g94,Gene94,-0.24354692,0.100674726,-0.35134324,0.11009069,0.027861461,0.041189466,0.051865637,0.062492624
g95,Gene95,1.0108047,0.66269857,0.14573433,0.4958981,0.036025822,0.04751368,0.056897335,0.06757386
g96,Gene96,-0.88238525,-0.2900173,-0.25881973,-1.1266214,0.03337724,0.04379126,0.05195649,0.06109198
g97,Gene97,0.60375667,-0.5864233,0.2302808,0.023438431,0.030544216,0.046844732,0.05982803,0.06879915
g98,Gene98,-0.1335959,-0.1604486,-0.14176609,-0.17719775,0.027985487,0.041972216,0.05123192,0.060644414
g99,Gene99,0.08534668,0.06685464,-0.8312239,0.045707356,0.029111298,0.041883096,0.053727455,0.065608054
