gene,betahat_d0,betahat_d1,betahat_d2,betahat_d3,se_d0,se_d1,se_d2,se_d3,postmean_d0,lfsr_d0,postmean_d1,lfsr_d1,postmean_d2,lfsr_d2,postmean_d3,lfsr_d3,lfsr_min,best_day
Gene51,0.05973748,-0.0014154373,-0.8044158,0.06722946,0.011390979,0.022573058,0.03452294,0.046400152,0.0598057823335072,0.00067905426321689,0.0005419353142431,0.490701612554424,-0.796810266156308,0,0.0713827308344104,0.0604446580817064,0,2
Gene52,0.034763135,0.55279404,-0.07440489,0.4754385,0.011995191,0.025965655,0.03904012,0.047457468,0.0339523389523383,0.00229868211051942,0.54715849725743,8.05065769187685e-97,-0.0792941884498719,0.0201666857638886,0.463748047673275,2.30673450088898e-23,8.05065769187685e-97,1
Gene53,0.034602813,0.07586175,0.061972782,0.09543104,0.010320905,0.021004386,0.03276217,0.04093278,0.0331560765597885,0.00228690015491864,0.0418647853134646,0.00220738472435187,0.0348833596898462,0.0171741582630549,0.0380490142968847,0.0136695774729902,0.00220738472435187,1
Gene54,0.014025155,-0.032099463,-0.048235953,-0.04313689,0.01141271,0.021603009,0.030436134,0.037610013,0.0044830032441342,0.589163039374091,-0.00383918091242944,0.643045076073226,-0.00338498970946827,0.685702445521532,-0.00183645822116946,0.72067404611326,0.589163039374091,0
Gene55,0.044550266,0.025697092,-0.020062404,0.0024074176,0.01037758,0.020178275,0.029510593,0.03866132,0.0378530907411185,0.000609217152587228,0.0291301733419286,0.0585061025361221,0.0188654452476198,0.181749359186059,0.024743838776539,0.121956867182077,0.000609217152587228,0
Gene56,0.040162705,0.081835315,0.06191782,0.043103825,0.009832109,0.021035451,0.030837648,0.03896305,0.0401262236139317,0.000104628915982986,0.0521093594923943,0.00017127109771438,0.0425211880125263,0.00495138028705084,0.0372440383116374,0.0213748040509784,0.000104628915982986,0
Gene57,-0.0043259524,-0.03954394,-0.029101565,-0.028528018,0.009454004,0.020866156,0.029311003,0.03589932,-0.00276938043201456,0.659372098987458,-0.00997488130448152,0.507808702903565,-0.00518891324563491,0.644654050841369,-0.00459027531663381,0.658978242357019,0.507808702903565,1
Gene58,-0.018063689,-0.025978414,-0.03258901,-0.022210037,0.009721331,0.0203037,0.029625626,0.03713733,-0.0138091310775474,0.234940095327446,-0.0145959733058427,0.260472597617352,-0.0145831838951751,0.286789681908031,-0.0127844433092501,0.319661185329903,0.234940095327446,0
Gene59,0.029794998,0.022871723,0.0691665,0.07063976,0.01034466,0.020728081,0.032125484,0.04035652,0.025310962985678,0.0360239787127813,0.0189044767714804,0.124855535266612,0.0274961543867572,0.0706823797326063,0.0259133479885253,0.0887020162025781,0.0360239787127813,0
Gene6,0.00072450435,-0.03813669,-0.043254655,0.0057357145,0.010620999,0.021515733,0.02967814,0.03868568,-0.00217658815861769,0.647860492750555,-0.0132173876706354,0.415310617362587,-0.00875229941045498,0.549245157630663,-0.00168559131485446,0.671114823853164,0.415310617362587,1
